Well Name,Depth,GR,AC,DEN,CNL
JY2,2538.625,157.896,82.769,2.595,18.127
JY2,2538.75,159.079,82.44,2.599,17.99
JY2,2538.875,159.638,82.732,2.594,17.732
JY2,2539,159.334,83.671,2.584,17.507
JY2,2539.125,159.504,84.664,2.576,17.491
JY2,2539.25,161.123,85.404,2.57,17.66
JY2,2539.375,163.484,85.924,2.567,17.754
JY2,2539.5,165.434,86.061,2.57,17.707
JY2,2539.625,166.262,85.923,2.575,17.724
JY2,2539.75,165.886,85.681,2.58,17.846
JY2,2539.875,164.516,85.435,2.579,17.788
JY2,2540,162.697,85.353,2.577,17.496
JY2,2540.125,160.714,85.349,2.575,17.237
JY2,2540.25,158.615,85.102,2.573,17.148
JY2,2540.375,156.758,84.636,2.571,17.118
JY2,2540.5,155.842,84.194,2.573,17.105
JY2,2540.625,156.23,84.073,2.585,17.119
JY2,2540.75,157.874,84.386,2.601,17.152
JY2,2540.875,160.141,85.02,2.606,17.23
JY2,2541,161.811,85.67,2.594,17.406
JY2,2541.125,162.121,85.908,2.577,17.525
JY2,2541.25,161.057,85.351,2.571,17.378
JY2,2541.375,159.77,84.452,2.574,17.114
JY2,2541.5,159.293,83.849,2.579,16.999
JY2,2541.625,159.841,83.618,2.578,17.044
JY2,2541.75,160.091,83.573,2.573,17.048
JY2,2541.875,158.868,83.823,2.567,16.949
JY2,2542,157.286,84.15,2.561,16.752
JY2,2542.125,158.095,84.165,2.559,16.422
JY2,2542.25,161.939,84.029,2.56,16.044
JY2,2542.375,166.471,84.126,2.561,15.856
JY2,2542.5,169.704,84.357,2.559,15.971
JY2,2542.625,172.12,84.512,2.555,16.295
JY2,2542.75,174.716,84.515,2.552,16.561
JY2,2542.875,176.214,84.279,2.548,16.577
JY2,2543,175.43,83.813,2.545,16.321
JY2,2543.125,174.1,83.403,2.544,16.033
JY2,2543.25,173.907,83.249,2.546,16.044
JY2,2543.375,174.525,83.492,2.551,16.52
JY2,2543.5,174.276,84.076,2.554,17.081
JY2,2543.625,172.708,84.628,2.556,17.251
JY2,2543.75,170.621,84.743,2.558,16.933
JY2,2543.875,169.095,84.656,2.559,16.596
JY2,2544,169.706,84.656,2.561,16.57
JY2,2544.125,172.65,84.763,2.563,16.718
JY2,2544.25,175.701,85.142,2.563,16.816
JY2,2544.375,177.354,85.93,2.56,16.837
JY2,2544.5,178.49,86.544,2.551,16.787
JY2,2544.625,180.093,86.446,2.537,16.642
JY2,2544.75,181.492,85.776,2.524,16.45
JY2,2544.875,181.749,84.988,2.514,16.388
JY2,2545,182.139,84.417,2.512,16.523
JY2,2545.125,184.489,84.429,2.519,16.689
JY2,2545.25,188.535,84.821,2.53,16.742
JY2,2545.375,192.767,85.115,2.541,16.817
JY2,2545.5,196.559,85.231,2.547,17.023
JY2,2545.625,200.713,85.272,2.547,17.12
JY2,2545.75,204.498,84.969,2.542,16.801
JY2,2545.875,205.113,84.311,2.542,16.172
JY2,2546,201.214,83.653,2.546,15.687
JY2,2546.125,195.238,82.965,2.552,15.6
JY2,2546.25,191.809,82.165,2.557,15.751
JY2,2546.375,192.598,81.829,2.562,15.947
JY2,2546.5,196.654,82.601,2.569,16.153
JY2,2546.625,201.902,84.181,2.577,16.411
JY2,2546.75,207.044,85.92,2.581,16.669
JY2,2546.875,210.354,87.345,2.579,16.876
JY2,2547,210.481,88.109,2.578,17.088
JY2,2547.125,208.126,88.074,2.58,17.259
JY2,2547.25,205.839,87.727,2.584,17.247
JY2,2547.375,204.172,87.186,2.588,17.015
JY2,2547.5,201.157,86.129,2.595,16.694
JY2,2547.625,195.336,84.925,2.606,16.452
JY2,2547.75,188.104,84.052,2.617,16.352
JY2,2547.875,181.813,83.127,2.619,16.348
JY2,2548,177.706,81.871,2.613,16.262
JY2,2548.125,176.141,80.973,2.607,15.928
JY2,2548.25,176.815,80.655,2.608,15.341
JY2,2548.375,178.337,80.224,2.613,14.766
JY2,2548.5,179.26,79.836,2.619,14.46
JY2,2548.625,178.936,79.985,2.621,14.526
JY2,2548.75,178.128,80.213,2.618,14.836
JY2,2548.875,177.703,80.112,2.611,15.088
JY2,2549,177.802,79.834,2.6,15.094
JY2,2549.125,178.247,79.587,2.588,14.972
JY2,2549.25,179.598,79.461,2.579,14.839
JY2,2549.375,182.314,79.436,2.577,14.649
JY2,2549.5,185.289,79.412,2.582,14.313
JY2,2549.625,185.937,79.147,2.59,13.97
JY2,2549.75,182.712,78.496,2.596,13.926
JY2,2549.875,177.106,77.831,2.598,14.243
JY2,2550,172.903,77.514,2.597,14.635
JY2,2550.125,172.822,77.418,2.595,14.775
JY2,2550.25,176.346,77.643,2.591,14.707
JY2,2550.375,180.121,78.204,2.588,14.716
JY2,2550.5,181.137,78.134,2.589,14.837
JY2,2550.625,178.59,76.932,2.596,14.832
