Well Name,Depth,GR,AC,DEN,K
JY2,2485.875,170.411,83.776,2.692,4.132
JY2,2486,168.35,83.092,2.697,4.162
JY2,2486.125,166.672,82.522,2.702,4.222
JY2,2486.25,165.645,82.048,2.706,4.287
JY2,2486.375,165.036,81.374,2.712,4.338
JY2,2486.5,164.509,80.324,2.72,4.36
JY2,2486.625,163.609,79.252,2.728,4.352
JY2,2486.75,162.112,78.557,2.733,4.313
JY2,2486.875,160.978,78.369,2.734,4.252
JY2,2487,161.726,78.836,2.731,4.172
JY2,2487.125,164.369,80.097,2.724,4.088
JY2,2487.25,166.7,81.452,2.715,4.04
JY2,2487.375,167.555,82.11,2.71,4.037
JY2,2487.5,167.431,82.199,2.712,4.067
JY2,2487.625,166.344,82.243,2.719,4.118
JY2,2487.75,162.676,82.102,2.731,4.2
JY2,2487.875,156.495,81.492,2.748,4.31
JY2,2488,151.396,80.85,2.762,4.408
JY2,2488.125,150.139,80.784,2.762,4.478
JY2,2488.25,152.508,81.19,2.746,4.529
JY2,2488.375,156.343,81.672,2.721,4.551
JY2,2488.5,160.187,82.426,2.702,4.525
JY2,2488.625,162.963,83.26,2.695,4.442
JY2,2488.75,164.007,83.532,2.697,4.325
JY2,2488.875,163.789,83.309,2.702,4.207
JY2,2489,163.866,83.071,2.703,4.118
JY2,2489.125,165.259,82.96,2.7,4.08
JY2,2489.25,167.71,83.162,2.695,4.107
JY2,2489.375,169.753,83.475,2.693,4.161
JY2,2489.5,170.635,83.555,2.694,4.209
JY2,2489.625,170.735,83.657,2.699,4.247
JY2,2489.75,170.315,84.131,2.706,4.264
JY2,2489.875,168.983,84.741,2.713,4.219
JY2,2490,167.151,85.262,2.713,4.135
JY2,2490.125,165.896,85.712,2.709,4.085
JY2,2490.25,165.229,85.972,2.704,4.1
JY2,2490.375,164.552,85.957,2.7,4.151
JY2,2490.5,164.439,85.914,2.696,4.231
JY2,2490.625,165.71,86.14,2.695,4.344
JY2,2490.75,167.473,86.629,2.696,4.461
JY2,2490.875,168.095,87.008,2.698,4.532
JY2,2491,167.447,86.885,2.697,4.539
JY2,2491.125,167.243,86.547,2.691,4.498
JY2,2491.25,168.705,86.437,2.683,4.413
JY2,2491.375,171.584,86.471,2.676,4.293
JY2,2491.5,174.401,86.638,2.671,4.172
JY2,2491.625,176.552,87.144,2.669,4.07
JY2,2491.75,178.37,87.57,2.668,3.98
JY2,2491.875,179.495,87.547,2.667,3.895
JY2,2492,178.469,87.294,2.663,3.815
JY2,2492.625,174.754,88.146,2.665,3.759
JY2,2492.75,173.823,88.314,2.666,3.818
JY2,2492.875,173.501,88.088,2.664,3.895
JY2,2493,174.654,87.433,2.661,3.989
JY2,2493.125,176.131,86.671,2.663,4.074
JY2,2493.25,176.55,85.955,2.669,4.139
JY2,2493.375,176.335,85.415,2.675,4.19
JY2,2493.5,177.73,85.08,2.676,4.218
JY2,2493.625,182.54,84.782,2.67,4.188
JY2,2493.75,189.289,84.666,2.662,4.083
JY2,2493.875,193.967,84.794,2.658,3.937
JY2,2495.5,164.774,83.604,2.607,3.855
JY2,2495.625,163.518,86.285,2.594,3.883
JY2,2498.625,150.806,86.729,2.649,3.902
JY2,2498.75,159.799,87.944,2.653,4.001
JY2,2498.875,168.382,88.563,2.652,4.103
JY2,2499.25,175.876,87.831,2.656,4.04
JY2,2499.375,176.287,87.462,2.662,3.982
JY2,2499.5,176.561,87.146,2.667,3.929
JY2,2499.625,175.358,87.272,2.669,3.919
JY2,2499.75,172.373,87.727,2.665,3.978
JY2,2499.875,169.28,87.815,2.655,4.082
JY2,2502,204.364,84.692,2.657,3.82
JY2,2502.125,212.486,85.791,2.643,3.797
JY2,2505.125,184.069,90.038,2.658,3.795
JY2,2507.25,205.45,95.299,2.63,4.189
JY2,2507.75,209.865,95.682,2.631,3.926
JY2,2507.875,208.301,95.562,2.647,3.862
JY2,2508,203.774,94.67,2.657,3.796
JY3,2317.311,163.856,74.653,2.749,3.708
JY3,2320.561,160.301,75.697,2.686,3.848
JY3,2320.686,159.58,75.308,2.691,3.921
JY3,2324.686,155.513,74.645,2.723,3.902
JY3,2327.186,156.317,77.701,2.692,3.794
JY3,2327.311,159.276,77.975,2.694,3.916
JY3,2327.436,160.05,77.876,2.693,3.98
JY3,2327.561,158.892,77.487,2.693,4.028
JY3,2327.686,158.148,76.948,2.7,4.084
JY3,2327.811,159.321,76.56,2.712,4.135
JY3,2327.936,160.448,76.502,2.721,4.167
JY3,2328.061,159.641,76.601,2.723,4.181
JY3,2328.186,157.478,76.648,2.72,4.171
JY3,2328.311,156.401,76.569,2.72,4.138
JY3,2328.436,156.602,76.313,2.722,4.089
JY3,2328.561,156.558,76.047,2.724,4.02
JY3,2328.686,156.535,76.115,2.725,3.924
JY3,2328.811,158.194,76.71,2.725,3.822
JY3,2328.936,161.125,77.516,2.722,3.729
JY3,2335.561,167.691,78.514,2.696,3.449
JY3,2342.561,168.335,79.362,2.652,3.943
JY3,2342.686,169.622,79.478,2.654,4.064
JY3,2343.186,178.695,80.614,2.658,4.103
JY3,2343.311,175.288,80.901,2.66,4.06
JY3,2343.436,172.924,81.034,2.656,4.037
JY3,2343.561,172.739,81.071,2.653,4.025
JY3,2343.936,177.811,81.26,2.652,3.896
JY3,2344.061,180.101,81.774,2.655,3.826
JY3,2344.186,180.674,82.488,2.66,3.77
JY3,2344.311,179.445,83.122,2.664,3.731
JY3,2344.436,178.216,83.398,2.666,3.689
JY3,2346.686,188.798,76.733,2.668,3.814
JY3,2346.811,186.802,76.742,2.669,3.852
JY3,2346.936,185.572,77.215,2.665,3.831
JY4,2512.625,177.605,71.559,2.768,3.499
JY4,2512.75,176.844,74.182,2.778,3.458
JY4,2512.875,175.904,75.642,2.783,3.396
JY4,2516.875,167.47,76.918,2.765,3.621
JY4,2517,168.137,77.309,2.772,3.665
JY4,2517.125,166.829,77.724,2.775,3.684
JY4,2517.625,167.898,77.611,2.73,3.595
JY4,2517.75,169.133,77.286,2.727,3.595
JY4,2517.875,170.88,77.172,2.731,3.587
JY4,2518,173.577,77.305,2.738,3.553
JY4,2518.125,176.757,77.576,2.744,3.492
JY4,2518.25,179.563,77.81,2.747,3.411
JY4,2523.375,175.675,77.645,2.746,3.222
JY4,2523.5,177.546,77.957,2.741,3.278
JY4,2525.125,171.335,77.339,2.736,3.679
JY4,2525.25,171.082,77.109,2.747,3.743
JY4,2525.375,171.532,76.933,2.756,3.757
JY4,2525.5,172.235,76.939,2.763,3.746
JY4,2525.625,172.127,77.231,2.77,3.72
JY4,2525.75,170.848,77.705,2.775,3.672
JY4,2525.875,168.705,78.175,2.773,3.606
JY4,2526.5,171.018,79.252,2.741,3.551
JY4,2526.625,172.28,79.089,2.741,3.613
JY4,2526.75,172.277,78.65,2.745,3.662
JY4,2526.875,171.638,78.159,2.75,3.653
JY4,2533.125,173.252,79.395,2.748,3.508
JY4,2533.25,172.552,79.642,2.756,3.564
JY4,2533.375,171.252,79.801,2.764,3.582
JY4,2533.75,171.371,79.62,2.768,3.579
JY4,2533.875,173.862,79.534,2.771,3.634
JY4,2534,175.019,79.412,2.771,3.678
JY4,2534.125,173.905,79.352,2.765,3.701
JY4,2534.25,172.13,79.421,2.758,3.703
JY4,2534.375,171.301,79.497,2.755,3.649
JY4,2536.75,175.715,80.707,2.731,3.47
JY4,2536.875,175.975,80.871,2.719,3.502
JY4,2537,175.316,80.916,2.71,3.48
JY4,2537.125,173.912,80.894,2.708,3.426
JY4,2537.25,172.701,81.139,2.712,3.38
JY4,2537.625,174.074,81.535,2.729,3.409
JY4,2537.75,175.292,81.354,2.729,3.456
JY4,2537.875,174.971,80.966,2.725,3.512
JY4,2538,173.321,80.567,2.72,3.565
JY4,2538.125,171.873,80.521,2.714,3.605
JY4,2538.25,172.369,80.737,2.711,3.634
JY4,2538.375,174.899,80.932,2.71,3.655
JY4,2538.5,177.831,81.023,2.711,3.676
JY4,2538.625,179.094,81.076,2.715,3.698
JY4,2538.75,178.125,81.184,2.722,3.715
JY4,2538.875,176.12,81.381,2.731,3.72
JY4,2539,175.12,81.574,2.738,3.717
JY4,2539.125,176.364,81.613,2.742,3.698
JY4,2539.25,178.709,81.46,2.742,3.644
JY4,2539.375,179.478,81.203,2.742,3.562
JY4,2539.5,177.967,80.937,2.741,3.475
JY4,2539.625,177.229,80.764,2.735,3.391
JY4,2540.125,182.794,81.353,2.696,3.139
JY4,2540.25,181.495,81.541,2.693,3.149
JY4,2540.875,179.808,81.213,2.689,3.272
JY4,2541,179.763,80.89,2.688,3.246
JY4,2595.5,170.967,84.838,2.743,3.752
JY4,2595.625,159.894,81.722,2.774,3.731
JY37-4HF,3287.375,170.941,224.223,2.682,2.87
JY37-4HF,3287.5,188.173,229.985,2.709,3.532
JY37-4HF,3287.625,201.75,235.21,2.727,4.075
JY37-4HF,3287.75,210.138,239.001,2.737,4.307
JY37-4HF,3287.875,212.38,240.473,2.74,4.288
JY37-4HF,3288,209.685,239.613,2.738,4.196
JY37-4HF,3288.125,204.354,237.168,2.73,4.056
JY37-4HF,3288.25,198.611,234.041,2.72,3.936
JY37-4HF,3288.375,194.472,231.46,2.71,3.915
JY37-4HF,3288.5,192.229,230.246,2.705,3.976
JY37-4HF,3288.625,191.09,230.637,2.704,4.049
JY37-4HF,3288.75,190.651,232.062,2.705,4.109
JY37-4HF,3288.875,190.777,234.148,2.708,4.149
JY37-4HF,3289,188.762,235.999,2.708,4.134
JY37-4HF,3289.125,180.657,236.641,2.703,3.935
JY37-4HF,3289.25,165.518,235.758,2.686,3.484
JY37-4HF,3289.375,148.897,233.697,2.664,3.022
JY37-4HF,3289.5,138.948,230.647,2.648,2.773
JY37-4HF,3304.625,207.773,237.599,2.673,4.25
JY37-4HF,3304.75,213.95,243.185,2.686,4.642
JY37-4HF,3304.875,214.518,245.871,2.696,4.887
JY37-4HF,3305,211.756,245.794,2.702,5.115
JY37-4HF,3305.125,208.126,243.79,2.704,5.303
JY37-4HF,3305.25,205.414,241.286,2.703,5.393
JY37-4HF,3305.375,204.747,240.058,2.7,5.38
JY37-4HF,3305.5,205.833,239.875,2.696,5.297
JY37-4HF,3305.625,206.878,239.903,2.691,5.191
JY37-4HF,3305.75,205.893,239.952,2.686,5.085
JY37-4HF,3305.875,202.839,239.892,2.68,4.998
JY37-4HF,3306,199.471,239.617,2.67,4.955
JY37-4HF,3306.125,197.487,239.179,2.66,4.964
JY37-4HF,3306.25,197.291,238.722,2.654,4.993
JY37-4HF,3306.375,198.116,238.333,2.654,5.014
JY37-4HF,3306.5,198.47,237.929,2.658,5.005
JY37-4HF,3306.625,197.693,237.297,2.665,4.953
JY37-4HF,3306.75,196.156,236.236,2.672,4.884
JY37-4HF,3306.875,194.618,234.767,2.678,4.835
JY37-4HF,3307,193.606,233.187,2.682,4.807
JY37-4HF,3307.125,193.349,231.943,2.686,4.805
JY37-4HF,3307.25,194.102,231.401,2.69,4.845
JY37-4HF,3307.375,195.275,231.649,2.695,4.904
JY37-4HF,3307.5,195.675,232.504,2.7,4.938
JY37-4HF,3307.625,195.314,233.52,2.704,4.917
JY37-4HF,3307.75,195.126,234.289,2.706,4.839
JY37-4HF,3307.875,195.485,234.578,2.706,4.73
JY37-4HF,3308,195.584,234.451,2.704,4.633
JY37-4HF,3308.125,194.489,234.097,2.701,4.577
JY37-4HF,3308.25,192.646,233.717,2.699,4.561
JY37-4HF,3308.375,191.199,233.395,2.699,4.56
JY37-4HF,3308.5,190.739,233.091,2.7,4.556
JY37-4HF,3308.625,190.912,232.741,2.701,4.558
JY37-4HF,3308.75,191.516,232.39,2.702,4.567
JY37-4HF,3308.875,192.875,232.241,2.702,4.552
JY37-4HF,3309,194.825,232.533,2.701,4.492
JY37-4HF,3309.125,196.358,233.395,2.7,4.415
JY37-4HF,3309.25,196.214,234.795,2.7,4.359
JY37-4HF,3309.375,194.275,236.364,2.701,4.324
JY37-4HF,3309.5,191.791,237.65,2.705,4.294
JY37-4HF,3309.625,191.077,238.262,2.711,4.28
JY37-4HF,3309.75,192.706,238.186,2.717,4.313
JY37-4HF,3309.875,195.181,237.644,2.721,4.4
JY37-4HF,3310,196.356,237.083,2.723,4.508
JY37-4HF,3310.125,197.017,236.861,2.723,4.62
JY37-4HF,3310.25,199.038,237.108,2.721,4.773
JY37-4HF,3310.375,202.221,237.593,2.718,4.934
JY37-4HF,3310.5,205.905,237.992,2.717,5.018
JY37-4HF,3310.625,209.354,238.042,2.715,4.969
JY37-4HF,3310.75,211.623,237.8,2.715,4.845
JY37-4HF,3310.875,211.954,237.526,2.714,4.691
JY37-4HF,3311,210.27,237.593,2.714,4.549
JY37-4HF,3311.125,207.972,238.088,2.714,4.439
JY37-4HF,3311.25,207.662,238.161,2.716,4.425
JY37-4HF,3311.375,203.912,239.276,2.718,4.365
JY37-4HF,3311.5,202.815,239.31,2.719,4.42
JY37-4HF,3311.625,203.569,238.467,2.721,4.548
JY37-4HF,3311.75,204.518,237.059,2.719,4.708
JY37-4HF,3311.875,204.112,235.512,2.717,4.881
JY37-4HF,3312,202.007,234.247,2.715,5.054
JY37-4HF,3312.125,200.138,233.439,2.714,5.175
JY37-4HF,3312.25,199.562,233.016,2.715,5.214
JY37-4HF,3312.375,199.037,232.799,2.716,5.14
JY37-4HF,3312.5,197.187,232.63,2.717,4.963
JY37-4HF,3312.625,194.553,232.525,2.714,4.757
JY37-4HF,3312.75,193.059,232.642,2.708,4.617
JY37-4HF,3312.875,193.002,233.085,2.701,4.529
JY37-4HF,3313,193.632,233.843,2.694,4.457
JY37-4HF,3313.125,194.077,234.689,2.689,4.402
JY37-4HF,3313.25,194.22,235.343,2.689,4.378
JY37-4HF,3313.375,194.506,235.61,2.691,4.382
JY37-4HF,3313.5,195.425,235.529,2.695,4.397
JY37-4HF,3313.625,196.852,235.311,2.699,4.414
JY37-4HF,3313.75,197.798,235.231,2.702,4.433
JY37-4HF,3313.875,197.919,235.443,2.704,4.46
JY37-4HF,3314,197.808,235.898,2.707,4.489
JY37-4HF,3314.125,197.93,236.394,2.709,4.511
JY37-4HF,3314.25,197.978,236.731,2.711,4.525
JY37-4HF,3314.375,198.226,236.847,2.711,4.56
JY37-4HF,3314.5,199.912,236.841,2.71,4.686
JY37-4HF,3314.625,202.943,236.894,2.709,4.874
JY37-4HF,3314.75,205.168,237.118,2.709,5.033
JY37-4HF,3314.875,204.812,237.44,2.71,5.108
JY37-4HF,3315,202.594,237.653,2.713,5.144
JY37-4HF,3315.125,199.946,237.544,2.716,5.135
JY37-4HF,3315.25,197.455,237.102,2.718,5.065
JY37-4HF,3315.375,195.291,236.536,2.718,4.949
JY37-4HF,3315.5,194.575,236.207,2.715,4.822
JY37-4HF,3315.625,196.167,236.388,2.711,4.699
JY37-4HF,3315.75,199.159,237.123,2.707,4.584
JY37-4HF,3315.875,201.988,238.176,2.705,4.51
JY37-4HF,3316,204.11,239.102,2.705,4.463
JY37-4HF,3316.125,205.285,239.54,2.705,4.411
JY37-4HF,3316.25,204.964,239.371,2.705,4.358
JY37-4HF,3316.375,202.827,238.819,2.704,4.323
JY37-4HF,3316.5,200.117,238.249,2.703,4.31
JY37-4HF,3316.625,198.646,238.011,2.703,4.327
JY37-4HF,3316.75,198.48,238.215,2.704,4.368
JY37-4HF,3316.875,198.538,238.737,2.706,4.422
JY37-4HF,3317,197.866,239.261,2.709,4.481
JY37-4HF,3317.125,197.229,239.55,2.712,4.541
JY37-4HF,3317.25,198.185,239.522,2.712,4.574
JY37-4HF,3317.375,200.463,239.31,2.71,4.573
JY37-4HF,3317.5,202.326,239.082,2.707,4.567
JY37-4HF,3317.625,202.374,238.941,2.703,4.595
JY37-4HF,3317.75,200.883,238.825,2.7,4.667
JY37-4HF,3317.875,199.163,238.586,2.697,4.77
JY37-4HF,3318,198.692,238.126,2.696,4.868
JY37-4HF,3318.125,199.157,237.527,2.694,4.942
JY37-4HF,3318.25,198.658,237.02,2.693,4.989
JY37-4HF,3318.375,196.284,236.867,2.692,4.993
JY37-4HF,3318.5,193.833,237.192,2.691,4.962
JY37-4HF,3318.625,193.001,237.88,2.692,4.936
JY37-4HF,3318.75,193.251,238.577,2.693,4.927
JY37-4HF,3318.875,193.842,238.935,2.694,4.939
JY37-4HF,3319,195.465,238.789,2.695,4.99
JY37-4HF,3319.125,198.391,238.285,2.697,5.083
JY37-4HF,3319.25,201.143,237.721,2.7,5.172
JY37-4HF,3319.375,202.573,237.398,2.703,5.227
JY37-4HF,3319.5,203.158,237.406,2.705,5.258
JY37-4HF,3319.625,203.402,237.588,2.706,5.275
JY37-4HF,3319.75,202.994,237.633,2.705,5.268
JY37-4HF,3319.875,201.359,237.305,2.704,5.231
JY37-4HF,3320,198.956,236.606,2.704,5.165
JY37-4HF,3320.125,196.704,235.788,2.704,5.084
JY37-4HF,3320.25,195.05,235.174,2.705,4.986
JY37-4HF,3320.375,194.353,234.956,2.707,4.867
JY37-4HF,3320.5,194.828,235.074,2.708,4.727
JY37-4HF,3320.625,196.378,235.289,2.709,4.578
JY37-4HF,3320.75,198.33,235.332,2.71,4.435
JY37-4HF,3320.875,199.842,235.098,2.709,4.307
JY37-4HF,3321,200.638,234.711,2.708,4.207
JY37-4HF,3321.125,200.804,234.436,2.707,4.146
JY37-4HF,3321.25,200.553,234.484,2.707,4.123
JY37-4HF,3321.375,200.119,234.858,2.708,4.128
JY37-4HF,3321.5,199.476,235.336,2.71,4.152
JY37-4HF,3321.625,198.419,235.614,2.712,4.202
JY37-4HF,3321.75,196.675,235.509,2.714,4.28
JY37-4HF,3321.875,194.288,235.081,2.715,4.373
JY37-4HF,3322,191.929,234.588,2.713,4.45
JY37-4HF,3322.125,190.495,234.316,2.711,4.491
JY37-4HF,3322.25,190.89,234.397,2.71,4.494
JY37-4HF,3322.375,193.536,234.726,2.711,4.454
JY37-4HF,3322.5,197.113,235.04,2.713,4.379
JY37-4HF,3322.625,199.036,235.101,2.715,4.31
JY37-4HF,3322.75,198.178,234.877,2.717,4.284
JY37-4HF,3322.875,196.078,234.572,2.719,4.304
JY37-4HF,3323,194.817,234.485,2.719,4.358
JY37-4HF,3323.125,194.861,234.788,2.719,4.433
JY37-4HF,3323.25,195.786,235.406,2.72,4.513
JY37-4HF,3323.375,197.175,236.064,2.721,4.585
JY37-4HF,3323.5,198.307,236.442,2.722,4.636
JY37-4HF,3323.625,198.86,236.38,2.721,4.661
JY37-4HF,3323.75,199.289,235.979,2.719,4.664
JY37-4HF,3323.875,199.739,235.539,2.717,4.659
JY37-4HF,3324,199.485,235.335,2.714,4.672
JY37-4HF,3324.125,198.213,235.427,2.713,4.725
JY37-4HF,3324.25,196.986,235.624,2.713,4.806
JY37-4HF,3324.375,196.123,235.614,2.714,4.888
JY37-4HF,3324.5,194.872,235.171,2.715,4.96
JY37-4HF,3324.625,194.872,234.325,2.716,5.041
JY37-4HF,3324.75,197.436,233.367,2.715,5.227
JY37-4HF,3324.875,197.436,232.691,2.714,5.577
JY37-4HF,3325,197.436,232.56,2.713,5.864
JY37-4HF,3325.125,194.094,232.976,2.713,5.807
JY37-4HF,3325.25,192.308,233.667,2.713,5.525
JY37-4HF,3325.375,192.308,234.293,2.714,5.26
JY37-4HF,3325.5,190.068,234.637,2.714,5.047
JY37-4HF,3325.625,195.642,234.73,2.714,4.83
JY37-4HF,3325.75,197.096,234.774,2.712,4.604
JY37-4HF,3325.875,197.042,234.936,2.71,4.391
JY37-4HF,3326,196.605,235.162,2.71,4.21
JY37-4HF,3326.125,196.073,235.153,2.711,4.073
JY37-4HF,3326.25,195.938,234.542,2.714,3.976
JY37-4HF,3326.375,195.874,233.103,2.721,3.907
JY37-4HF,3326.5,194.448,230.969,2.731,3.876
JY37-4HF,3326.625,190.511,228.715,2.74,3.91
JY37-4HF,3326.75,185.357,227.071,2.746,4.012
JY37-4HF,3326.875,182.381,226.589,2.749,4.161
JY37-4HF,3327,183.303,227.349,2.747,4.352
JY37-4HF,3327.125,186.52,229.041,2.741,4.547
JY37-4HF,3327.25,189.326,231.053,2.733,4.672
JY37-4HF,3327.375,190.853,232.763,2.725,4.719
JY37-4HF,3327.5,191.665,233.818,2.719,4.73
JY37-4HF,3327.625,192.057,234.243,2.715,4.711
JY37-4HF,3327.75,191.857,234.284,2.712,4.656
JY37-4HF,3327.875,191.223,234.229,2.71,4.586
JY37-4HF,3328,190.414,234.288,2.707,4.525
JY37-4HF,3328.125,189.265,234.514,2.703,4.462
JY37-4HF,3328.25,187.623,234.812,2.699,4.381
JY37-4HF,3328.375,185.97,235.024,2.695,4.289
JY37-4HF,3328.5,184.961,235.036,2.69,4.208
JY37-4HF,3328.625,184.869,234.808,2.686,4.146
JY37-4HF,3328.75,185.608,234.355,2.685,4.1
JY37-4HF,3328.875,186.631,233.726,2.686,4.071
JY37-4HF,3329,187.586,232.996,2.691,4.065
JY37-4HF,3329.125,189.259,232.223,2.697,4.114
JY37-4HF,3329.25,192.29,231.451,2.703,4.252
JY37-4HF,3329.375,195.753,230.738,2.709,4.433
JY37-4HF,3329.5,197.659,230.166,2.713,4.578
JY37-4HF,3329.625,197.158,229.809,2.716,4.683
JY37-4HF,3329.75,195.264,229.702,2.72,4.798
JY37-4HF,3329.875,193.595,229.856,2.724,4.915
JY37-4HF,3330,193.314,230.196,2.728,5.001
JY37-4HF,3330.125,194.297,230.586,2.733,5.023
JY37-4HF,3330.25,195.375,230.913,2.737,4.967
JY37-4HF,3330.375,195.513,231.162,2.739,4.862
JY37-4HF,3330.5,194.825,231.432,2.74,4.733
JY37-4HF,3330.625,194.306,231.902,2.739,4.595
JY37-4HF,3330.75,193.987,232.717,2.738,4.47
JY37-4HF,3330.875,192.348,233.9,2.737,4.397
JY37-4HF,3331,189.191,235.265,2.739,4.398
JY37-4HF,3331.125,187.041,236.484,2.744,4.458
JY37-4HF,3331.25,188.563,237.207,2.75,4.545
JY37-4HF,3331.375,192.46,237.299,2.755,4.623
JY37-4HF,3331.5,195.473,236.896,2.756,4.682
JY37-4HF,3331.625,196.399,236.639,2.753,4.705
JY37-4HF,3331.75,196.233,236.225,2.747,4.724
JY37-4HF,3331.875,196.043,236.141,2.743,4.733
JY37-4HF,3332,195.866,236.805,2.736,4.716
JY37-4HF,3332.125,195.018,237.719,2.728,4.682
JY37-4HF,3332.25,192.732,238.503,2.726,4.617
JY37-4HF,3332.375,189.785,238.872,2.723,4.547
JY37-4HF,3332.5,188.024,238.762,2.722,4.524
JY37-4HF,3332.625,188.444,238.284,2.722,4.577
JY37-4HF,3332.75,190.258,237.675,2.723,4.684
JY37-4HF,3332.875,192.077,237.157,2.725,4.813
JY37-4HF,3333,192.845,236.813,2.725,4.945
JY37-4HF,3333.125,192.614,236.57,2.721,5.072
JY37-4HF,3333.25,192.047,236.336,2.712,5.168
JY37-4HF,3333.375,191.409,236.121,2.699,5.207
JY37-4HF,3333.5,190.136,236.032,2.686,5.194
JY37-4HF,3333.625,187.761,236.216,2.678,5.129
JY37-4HF,3333.75,185.41,236.742,2.676,5.028
JY37-4HF,3333.875,184.657,237.479,2.682,4.911
JY37-4HF,3334,186.075,238.088,2.695,4.779
JY37-4HF,3334.125,188.515,238.165,2.707,4.644
JY37-4HF,3334.25,190.289,237.467,2.712,4.539
JY37-4HF,3334.375,190.982,235.974,2.703,4.482
JY37-4HF,3334.5,191.585,234.042,2.685,4.457
JY37-4HF,3334.625,193.23,232.184,2.664,4.454
JY37-4HF,3335.125,193.073,231.583,2.662,4.622
JY37-4HF,3335.25,189.26,232.351,2.675,4.647
JY37-4HF,3335.375,188.529,232.711,2.684,4.644
JY37-4HF,3335.5,191.09,232.482,2.689,4.616
JY37-4HF,3335.625,195.29,231.761,2.69,4.578
JY37-4HF,3335.75,199.413,230.841,2.692,4.548
JY37-4HF,3335.875,202.234,230.099,2.694,4.525
JY37-4HF,3336,203.222,229.803,2.699,4.508
JY37-4HF,3336.125,202.675,230.032,2.708,4.497
JY37-4HF,3336.25,201.551,230.589,2.72,4.501
JY37-4HF,3336.375,200.368,231.159,2.731,4.532
JY37-4HF,3336.5,199.53,231.44,2.741,4.591
JY37-4HF,3336.625,199.346,231.31,2.746,4.666
JY37-4HF,3336.75,199.779,230.826,2.748,4.741
JY37-4HF,3336.875,200.612,230.194,2.748,4.797
JY37-4HF,3337,201.638,229.626,2.747,4.813
JY37-4HF,3337.125,202.468,229.228,2.747,4.776
JY37-4HF,3337.25,202.558,228.952,2.748,4.691
JY37-4HF,3337.375,201.529,228.679,2.749,4.558
JY37-4HF,3337.5,200.036,228.289,2.749,4.409
JY37-4HF,3337.625,199.82,227.761,2.748,4.323
JY37-4HF,3337.75,201.563,227.196,2.746,4.347
JY37-4HF,3337.875,203.434,226.784,2.746,4.459
JY37-4HF,3338,203.396,226.703,2.746,4.609
JY37-4HF,3338.125,202.128,227.057,2.748,4.769
JY37-4HF,3338.25,201.933,227.819,2.749,4.9
JY37-4HF,3338.375,203.067,228.819,2.751,4.969
JY37-4HF,3338.5,203.632,229.821,2.753,4.968
JY37-4HF,3338.625,202.404,230.595,2.755,4.912
JY37-4HF,3338.75,200.456,231.025,2.758,4.844
JY37-4HF,3338.875,199.585,231.125,2.759,4.821
JY37-4HF,3339,200.415,231.054,2.759,4.875
JY37-4HF,3339.125,201.98,230.993,2.758,4.992
JY37-4HF,3339.25,203.001,231.081,2.756,5.139
JY37-4HF,3339.375,203.282,231.326,2.753,5.284
JY37-4HF,3339.5,202.807,231.62,2.749,5.407
JY37-4HF,3339.625,201.012,231.793,2.746,5.478
JY37-4HF,3339.75,198.093,231.712,2.743,5.449
JY37-4HF,3339.875,195.739,231.356,2.742,5.309
JY37-4HF,3340,195.4,230.862,2.742,5.09
JY37-4HF,3340.125,196.227,230.488,2.742,4.859
JY37-4HF,3340.25,196.755,230.52,2.742,4.678
JY37-4HF,3340.375,197.101,231.131,2.74,4.575
JY37-4HF,3340.5,198.344,232.306,2.736,4.557
JY37-4HF,3340.625,200.596,233.821,2.731,4.609
JY37-4HF,3340.75,202.642,235.298,2.727,4.694
JY37-4HF,3340.875,203.518,236.38,2.723,4.761
JY37-4HF,3341,203.36,236.878,2.72,4.774
JY37-4HF,3341.125,202.813,236.878,2.717,4.723
JY37-4HF,3341.25,202.314,236.651,2.715,4.619
JY37-4HF,3341.375,202.094,236.53,2.713,4.492
JY37-4HF,3341.5,202.653,236.741,2.712,4.38
JY37-4HF,3341.625,204.643,237.325,2.714,4.313
JY37-4HF,3341.75,207.813,238.123,2.717,4.302
JY37-4HF,3341.875,210.642,238.901,2.72,4.337
JY37-4HF,3342,211.584,239.502,2.723,4.379
JY37-4HF,3342.125,210.824,239.934,2.724,4.401
JY37-4HF,3342.25,210.026,240.326,2.722,4.4
JY37-4HF,3342.375,210.193,240.826,2.719,4.379
JY37-4HF,3342.5,210.747,241.5,2.717,4.352
JY37-4HF,3342.625,210.335,242.271,2.717,4.323
JY37-4HF,3342.75,208.108,242.932,2.72,4.299
