Well Name,Depth,GR,AC,LLS,LLD,Facies
JY1,2394,189.74,249.031,28.104,31.897,2
JY1,2394.125,189.645,249.316,24.924,28.658,2
JY1,2394.25,189.17,248.201,26.745,31.097,2
JY1,2394.375,187.083,246.59,33.472,39.082,2
JY1,2394.5,183.6,244.914,42.944,50.077,2
JY1,2394.625,180.88,243.632,51.493,59.862,2
JY1,2394.75,180.867,243.422,56.306,65.29,2
JY1,2394.875,183.513,243.966,58.119,67.303,2
JY1,2395,185.908,244.098,59.067,68.351,2
JY1,2395.125,184.131,243.002,60.266,69.665,2
JY1,2395.25,177.777,241.126,61.325,70.76,2
JY1,2395.375,171.869,239.732,61.756,71.016,2
JY1,2395.5,170.552,239.151,60.839,69.533,2
JY1,2395.625,173.144,239.561,56.649,64.157,2
JY1,2395.75,176.956,241.88,47.553,53.293,2
JY1,2395.875,180.586,245.754,35.002,38.894,2
JY1,2396,183.59,249.221,23.204,25.766,2
JY1,2396.125,184.979,250.923,15.924,17.95,2
JY1,2396.25,183.571,251.156,14.041,16.202,2
JY1,2396.375,179.367,250.428,17.871,20.822,2
JY1,2396.5,173.796,248.591,27.02,31.274,2
JY1,2396.625,169.335,246.479,37.685,43.136,2
JY1,2396.75,168.164,246.269,43.362,49.146,2
JY1,2396.875,170.373,248.175,40.749,45.868,2
JY1,2397,174.572,250.179,33.157,37.228,2
JY1,2397.125,179.467,251.117,25.934,29.201,2
JY1,2397.25,183.692,251.507,21.647,24.53,2
JY1,2397.375,185.851,251.068,20.015,22.855,2
JY1,2397.5,185.226,248.736,20.597,23.683,2
JY1,2397.625,182.752,245.708,23.288,26.91,2
JY1,2397.75,181.224,244.308,28.911,33.494,2
JY1,2397.875,182.734,244.393,38.062,44.061,2
JY1,2398,187.05,245.292,49.024,56.552,2
JY1,2398.125,192.544,247.735,57.744,66.32,2
JY1,2398.25,197.826,250.966,61.113,69.918,2
JY1,2398.375,201.724,253.016,59.439,67.821,2
JY1,2398.5,202.975,253.777,55.013,62.692,2
JY1,2398.625,200.843,253.984,50.108,57.119,2
JY1,2398.75,196.502,253.613,46.191,52.763,2
JY1,2398.875,191.934,252.865,44.496,50.994,2
JY1,2399,188.984,252.022,45.627,52.431,2
JY1,2399.125,188.737,251.264,49.337,56.706,2
JY1,2399.25,190.244,251.035,53.924,61.803,2
JY1,2399.375,191.123,251.737,56.432,64.373,2
JY1,2399.5,189.81,253.042,54.32,61.678,2
JY1,2399.625,187.489,254.41,47.933,54.305,2
JY1,2399.75,187.015,255.748,40.573,46.075,2
JY1,2399.875,189.461,256.729,35.725,40.862,2
JY1,2400,192.579,256.772,35.012,40.361,2
JY1,2400.125,193.261,256.073,37.953,43.912,2
JY1,2400.25,190.361,255.233,42.515,49.139,2
JY1,2400.375,185.723,254.466,45.825,52.805,2
JY1,2400.5,182.633,254.029,46.067,52.953,2
JY1,2400.625,183.327,254.131,43.722,50.219,2
JY1,2400.75,187.098,254.492,40.63,46.704,2
JY1,2400.875,190.89,254.951,38.149,43.921,2
JY1,2401,192.115,255.227,36.833,42.45,2
JY1,2401.125,190.525,253.97,36.439,41.949,2
JY1,2401.25,187.393,250.943,35.58,40.808,2
JY1,2401.375,183.915,248.188,32.751,37.409,2
JY1,2401.5,181.707,246.902,28.1,32.056,2
JY1,2401.625,182.281,246.364,23.532,26.96,2
JY1,2401.75,185.039,246.39,21.003,24.29,2
JY1,2401.875,187.588,247.26,21.792,25.458,2
JY1,2402,188.104,248.244,26.711,31.359,2
JY1,2402.125,186.537,248.991,35.218,41.299,2
JY1,2402.25,183.39,249.621,44.376,51.82,2
JY1,2402.375,179.107,249.716,50.352,58.548,2
JY1,2402.5,175.917,249.51,51.449,59.657,2
JY1,2402.625,176.228,249.369,49.146,56.939,2
JY1,2402.75,179.635,248.742,46.212,53.584,2
JY1,2402.875,184.137,248.385,44.363,51.538,2
JY1,2403,188.407,249.68,44.286,51.577,2
JY1,2403.125,191.131,251.806,46.327,54.057,2
JY1,2403.25,190.555,252.799,50.206,58.558,2
JY1,2403.375,186.356,252.078,53.863,62.637,2
JY1,2403.5,181.58,250.316,54.57,63.208,2
JY1,2403.625,179.892,248.614,51.19,59.128,2
JY1,2403.75,182.604,247.62,45.65,52.708,2
JY1,2403.875,188.173,247.67,40.883,47.288,2
JY1,2404,193.709,249.024,38.416,44.462,2
JY1,2404.125,196.602,251.304,37.187,42.896,2
JY1,2404.25,196.369,253.518,34.753,39.838,2
JY1,2404.375,194.424,254.918,29.865,34.054,2
JY1,2404.5,192.738,255.423,23.89,27.24,2
JY1,2404.625,192.232,255.463,19.428,22.335,2
JY1,2404.75,192.383,255.296,18.45,21.452,2
JY1,2404.875,192.38,254.863,21.329,24.857,2
JY1,2405,191.841,254.295,26.278,30.389,2
JY1,2405.125,191.416,253.931,29.319,33.577,2
JY1,2405.25,191.73,254.059,27.716,31.527,2
JY1,2405.375,192.362,254.472,22.661,25.778,2
JY1,2405.5,192.7,254.804,17.978,20.634,2
JY1,2405.625,192.745,255.204,16.039,18.645,2
JY1,2405.75,192.875,255.663,16.971,19.888,2
JY1,2405.875,193.068,255.66,19.746,23.169,2
JY1,2406,192.794,255.043,22.863,26.766,2
JY1,2406.125,191.777,254.269,25.196,29.435,2
JY1,2406.25,189.248,253.255,27.017,31.512,2
JY1,2406.375,184.172,251.543,28.98,33.707,2
JY1,2406.5,177.116,249.601,30.426,35.247,2
JY1,2406.625,171.067,248.116,30.396,35.097,2
JY1,2406.75,168.312,246.876,29.187,33.675,2
JY1,2406.875,167.799,245.81,28.19,32.577,2
JY1,2407,166.47,244.947,28.461,32.968,2
JY1,2407.125,163.093,243.484,30.438,35.277,2
JY1,2407.25,159.363,241.503,33.485,38.704,2
JY1,2407.375,158.026,240.627,36.163,41.548,2
JY1,2407.5,160.967,241.073,36.559,41.621,2
JY1,2407.625,168.492,242.251,33.468,37.685,2
JY1,2407.75,178.072,244.8,26.977,30.063,2
JY1,2407.875,185.498,248.08,19.117,21.197,2
JY1,2408,188.032,249.985,12.685,14.159,2
JY1,2408.125,187.264,250.336,9.411,10.704,2
JY1,2408.25,187.057,250.294,8.833,10.208,2
JY1,2408.375,189.04,249.87,9.756,11.336,2
JY1,2408.5,192.028,249.044,11.395,13.226,2
JY1,2408.625,194.559,248.493,13.04,15.111,2
JY1,2408.75,196.727,248.703,14.517,16.866,2
JY1,2408.875,199.123,249.552,17.585,20.528,2
JY1,2409,201.854,250.523,24.196,28.225,2
JY1,2409.125,205.193,251.232,33.563,38.9,2
JY1,2409.25,209.866,251.953,41.195,47.395,2
JY1,2409.375,216.552,253.013,43.439,49.666,2
JY1,2409.5,225.782,254.39,40.113,45.67,2
JY1,2409.625,239.467,256.198,34.397,39.098,2
JY1,2409.75,260.548,258.671,29.26,33.275,2
JY1,2409.875,286.962,260.298,26.01,29.578,2
JY1,2410,307.217,259.061,23.973,27.181,2
JY1,2410.125,307.424,256.227,21.775,24.553,2
JY1,2410.25,285.53,254.105,19.638,22.044,2
JY1,2410.375,253.994,251.937,15.801,17.673,2
JY1,2410.5,228.446,250.271,12.187,13.651,2
JY1,2410.625,213.752,252.022,9.818,11.099,2
JY1,2410.75,204.838,256.165,8.786,10.06,2
JY1,2410.875,195.771,257.696,9.097,10.51,2
JY1,2411,185.661,255.952,10.933,12.694,2
JY1,2411.125,177.215,253.121,15.475,17.961,2
JY1,2411.25,172.733,248.762,22.755,26.262,2
JY1,2411.375,173.243,243.829,29.963,34.364,2
JY1,2411.5,176.615,243.225,33.532,38.292,2
JY2,2438,130.845,75.383,15.877,15.066,1
JY2,2438.125,131.494,75.209,16.982,16.163,1
JY2,2438.25,131.039,75.473,18.583,17.596,1
JY2,2438.375,129.874,76.117,19.878,18.674,1
JY2,2438.5,127.685,76.676,20.394,19.054,1
JY2,2438.625,124.697,77.275,20.359,18.977,1
JY2,2438.75,122.495,77.922,20.26,18.852,1
JY2,2438.875,122.681,78.304,20.224,18.748,1
JY2,2439,125.154,78.39,19.968,18.411,1
JY2,2439.125,128.404,78.328,19.26,17.674,1
JY2,2439.25,131.401,78.419,18.193,16.664,1
JY2,2439.375,133.57,78.896,17.049,15.659,1
JY2,2439.5,134.373,79.242,16.093,14.891,1
JY2,2439.625,133.794,78.996,15.498,14.488,1
JY2,2439.75,132.864,78.665,15.363,14.493,1
JY2,2439.875,132.291,78.749,15.616,14.807,1
JY2,2440,131.881,79.117,16.107,15.301,1
JY2,2440.125,131.507,79.736,16.729,15.91,1
JY2,2440.25,131.852,80.416,17.464,16.637,1
JY2,2440.375,133.558,80.489,18.312,17.485,1
JY2,2440.5,136.206,79.886,19.261,18.433,1
JY2,2440.625,138.587,79.072,20.251,19.415,2
JY2,2440.75,139.67,78.026,21.185,20.358,2
JY2,2440.875,138.952,76.657,22.122,21.341,2
JY2,2441,136.236,75.706,23.343,22.642,1
JY2,2441.125,131.751,75.678,25.21,24.614,1
JY2,2441.25,125.79,75.976,28.218,27.755,1
JY2,2441.375,118.414,75.988,33.204,32.867,1
JY2,2441.5,109.328,75.274,40.718,40.443,1
JY2,2441.625,98.74,72.951,50.761,50.447,1
JY2,2441.75,88.44,68.952,63.401,62.781,1
JY2,2441.875,80.819,64.67,77.149,75.67,1
JY2,2442,77.252,61.692,87.521,84.575,1
JY2,2442.125,77.521,60.901,88.761,84.282,1
JY2,2442.25,80.965,62.289,79.208,73.96,1
JY2,2442.375,87.784,65.313,63.159,58.262,1
JY2,2442.5,97.792,68.978,46.974,43.169,1
JY2,2442.625,109.817,72.57,34.828,32.183,1
JY2,2442.75,121.611,75.961,27.279,25.484,1
JY2,2442.875,130.862,78.929,23.046,21.753,1
JY2,2443,136.493,81.035,20.543,19.529,1
JY2,2443.125,139.528,82.472,18.925,18.077,2
JY2,2443.25,142.043,83.632,17.732,17.017,2
JY2,2443.375,144.517,84.396,16.827,16.243,2
JY2,2443.5,145.959,84.794,16.289,15.814,2
JY2,2443.625,145.984,85.099,16.107,15.693,2
JY2,2443.75,145.664,85.233,16.158,15.75,2
JY2,2443.875,145.512,84.616,16.264,15.815,2
JY2,2444,144.236,82.768,16.208,15.713,2
JY2,2444.125,140.993,80.478,15.886,15.394,2
JY2,2444.25,137.448,78.94,15.479,15.042,2
JY2,2444.375,136.448,78.338,15.25,14.863,1
JY2,2444.5,138.548,78.577,15.186,14.818,2
JY2,2444.625,141.322,79.903,15.093,14.755,2
JY2,2444.75,141.602,81.855,14.946,14.705,2
JY2,2444.875,138.005,82.417,15.058,14.993,2
JY2,2445,131.027,80.29,15.875,16.038,1
JY2,2445.125,122.182,76.554,17.953,18.334,1
JY2,2445.25,114.144,72.434,21.885,22.332,1
JY2,2445.375,109.406,68.499,27.279,27.505,1
JY2,2445.5,108.61,66.231,32.34,32.079,1
JY2,2445.625,110.45,66.53,35.06,34.292,1
JY2,2445.75,113.53,68.478,34.977,33.937,1
JY2,2445.875,117.1,70.75,33.374,32.354,1
JY2,2446,120.119,72.476,31.913,31.059,1
JY2,2446.125,121.363,73.327,31.381,30.682,1
JY2,2446.25,120.7,73.51,31.693,31.078,1
JY2,2446.375,119.298,73.423,32.431,31.847,1
JY2,2446.5,118.57,73.251,33.241,32.676,1
JY2,2446.625,119.026,72.932,33.976,33.441,1
JY2,2446.75,120.559,72.443,34.619,34.131,1
JY2,2446.875,122.828,71.957,35.241,34.818,1
JY2,2447,125.02,71.582,35.922,35.572,1
JY2,2447.125,126.065,71.334,36.627,36.349,1
JY2,2447.25,125.525,71.255,37.185,36.972,1
JY2,2447.375,124.039,71.354,37.433,37.287,1
JY2,2447.5,122.534,71.569,37.37,37.297,1
JY2,2447.625,121.712,71.727,37.107,37.114,1
JY2,2447.75,121.847,71.662,36.76,36.85,1
JY2,2447.875,122.509,71.431,36.4,36.574,1
JY2,2448,123.025,71.213,36.072,36.328,1
JY2,2448.125,123.597,70.994,35.79,36.116,1
JY2,2448.25,124.88,70.641,35.526,35.909,1
JY2,2448.375,126.13,70.27,35.246,35.684,1
JY2,2448.5,125.754,70.087,34.955,35.454,1
JY2,2448.625,123.421,70.135,34.688,35.257,1
JY2,2448.75,120.738,70.363,34.494,35.133,1
JY2,2448.875,119.248,70.73,34.412,35.101,1
JY2,2449,118.87,71.122,34.45,35.149,1
JY2,2449.125,118.769,71.27,34.562,35.223,1
JY2,2449.25,118.26,70.947,34.66,35.239,1
JY2,2449.375,117.301,70.415,34.605,35.065,1
JY2,2449.5,116.519,70.113,34.255,34.581,1
JY2,2449.625,117.007,70.228,33.518,33.718,1
JY2,2449.75,119.166,70.458,32.403,32.508,1
JY2,2449.875,122.261,70.214,31.06,31.101,1
JY2,2450,125.346,69.656,29.645,29.643,1
JY2,2450.125,128.157,69.762,28.242,28.193,1
JY2,2450.25,130.212,70.861,26.845,26.731,1
JY2,2450.375,130.409,72.48,25.364,25.182,1
JY2,2450.5,128.886,74.377,23.752,23.546,1
JY2,2450.625,127.201,76.098,22.139,21.989,1
JY2,2450.75,126.763,76.968,20.861,20.84,1
JY2,2450.875,127.747,77.375,20.171,20.291,1
JY2,2451,130.296,78.059,20.081,20.299,1
JY2,2451.125,135.289,78.768,20.432,20.671,1
JY2,2451.25,142.95,79.146,20.931,21.115,2
JY2,2451.375,151.706,78.931,21.286,21.358,2
JY2,2451.5,158.591,77.919,21.209,21.15,2
JY2,2451.625,161.427,76.706,20.56,20.42,2
JY2,2451.75,160.728,76.238,19.478,19.361,2
JY2,2451.875,159.107,76.424,18.409,18.4,2
JY2,2452,158.448,76.827,17.726,17.849,2
JY2,2452.125,158.573,77.365,17.606,17.839,2
JY2,2452.25,158.647,77.961,18.047,18.339,2
JY2,2452.375,158.697,78.394,18.895,19.182,2
JY2,2452.5,158.984,78.646,19.826,20.051,2
JY2,2452.625,159.349,78.863,20.519,20.661,2
JY2,2452.75,159.587,78.915,20.895,20.952,2
JY2,2452.875,159.533,78.676,21.011,20.964,2
JY2,2453,158.984,78.529,20.808,20.626,2
JY2,2453.125,158.473,78.802,20.055,19.744,2
JY2,2453.25,159.409,79.211,18.647,18.286,2
JY2,2453.375,163.293,79.639,16.916,16.618,2
JY2,2453.5,169.962,80.343,15.45,15.303,2
JY2,2453.625,176.63,81.261,14.73,14.747,2
JY2,2453.75,180.097,82.106,14.881,15.006,2
JY2,2453.875,179.536,82.716,15.736,15.858,2
JY2,2454,176.748,83.072,16.704,16.736,2
JY2,2454.125,174.399,83.139,17.227,17.162,2
JY2,2454.25,173.559,82.929,17.166,17.073,2
JY2,2454.375,173.706,82.578,16.932,16.883,2
JY2,2454.5,173.691,82.153,16.968,16.991,2
JY2,2454.625,172.758,81.165,17.512,17.591,2
JY2,2454.75,170.728,79.185,18.475,18.561,2
JY2,2454.875,167.629,76.949,19.521,19.554,2
JY2,2455,164.295,75.473,20.239,20.183,2
JY2,2455.125,162.486,75.001,20.527,20.37,2
JY2,2455.25,163.191,75.596,20.51,20.261,2
JY2,2455.375,165.231,77.122,20.297,19.998,2
JY2,2455.5,166.658,78.515,19.973,19.689,2
JY2,2455.625,167.007,78.543,19.752,19.542,2
JY2,2455.75,166.658,77.178,19.845,19.711,2
JY2,2455.875,165.322,75.322,20.262,20.153,2
JY2,2456,163.131,73.974,20.742,20.585,2
JY2,2456.125,161.404,73.551,20.921,20.673,2
JY2,2456.25,162.338,74.183,20.571,20.241,2
JY2,2456.375,166.522,75.701,19.738,19.388,2
JY2,2456.5,172.873,77.52,18.752,18.458,2
JY2,2456.625,179.22,78.768,18.034,17.837,2
JY2,2456.75,183.777,79.294,17.845,17.725,2
JY2,2456.875,185.317,79.423,18.105,18.007,2
JY2,2457,183.553,79.364,18.54,18.415,2
JY2,2457.125,179.159,79.237,18.887,18.716,2
JY2,2457.25,173.597,79.132,19.048,18.833,2
JY2,2457.375,168.863,79.024,19.02,18.775,2
JY2,2457.5,166.243,78.892,18.852,18.595,2
JY2,2457.625,166.201,78.749,18.608,18.349,2
JY2,2457.75,167.928,78.583,18.357,18.089,2
JY2,2457.875,170.381,78.397,18.094,17.808,2
JY2,2458,172.395,78.209,17.737,17.435,2
JY2,2458.125,172.875,78.076,17.241,16.95,2
JY2,2458.25,171.601,78.14,16.715,16.458,2
JY2,2458.375,169.788,78.429,16.31,16.088,2
JY2,2458.5,168.475,78.806,16.02,15.816,2
JY2,2458.625,167.468,79.136,15.764,15.571,2
JY2,2458.75,166.449,79.345,15.559,15.383,2
JY2,2458.875,165.981,79.523,15.483,15.328,2
JY2,2459,166.921,79.812,15.57,15.443,2
JY2,2459.125,169.143,79.992,15.907,15.809,2
JY2,2459.25,171.836,79.89,16.565,16.472,2
JY2,2459.375,173.409,79.628,17.492,17.35,2
JY2,2459.5,173.131,79.228,18.412,18.183,2
JY2,2459.625,171.966,78.714,19.104,18.774,2
JY2,2459.75,171.661,78.48,19.494,19.047,2
JY2,2459.875,172.182,78.701,19.511,18.936,2
JY2,2460,172.662,79.205,19.047,18.377,2
JY2,2460.125,173.202,79.742,18.09,17.409,2
JY2,2460.25,174.506,80.155,16.925,16.319,2
JY2,2460.375,176.293,80.372,15.88,15.397,2
JY2,2460.5,177.312,80.468,15.256,14.899,2
JY2,2460.625,176.924,80.4,15.124,14.848,2
JY2,2460.75,176.143,80.084,15.37,15.109,2
JY2,2460.875,176.568,79.783,15.75,15.445,2
JY2,2461,178.38,79.63,16.047,15.672,2
JY2,2461.125,180.584,79.454,16.166,15.727,2
JY2,2461.25,182.762,79.325,16.12,15.635,2
JY2,2461.375,185.188,79.361,15.959,15.449,2
JY2,2461.5,187.705,79.366,15.712,15.199,2
JY2,2461.625,190.383,79.247,15.448,14.935,2
JY2,2461.75,193.83,79.025,15.218,14.675,2
JY2,2461.875,196.652,78.737,14.92,14.305,2
JY2,2462,196.777,78.599,14.294,13.642,2
JY2,2462.125,193.403,78.821,13.292,12.715,2
JY2,2462.25,188.582,79.447,12.289,11.908,2
JY2,2462.375,184.749,80.492,11.761,11.617,2
JY2,2462.5,183.059,81.531,12.033,12.098,2
JY2,2462.625,181.802,81.869,13.328,13.488,2
JY2,2462.75,178.845,81.283,15.352,15.46,2
JY2,2462.875,174.289,79.864,17.439,17.387,2
JY2,2463,171.017,78.063,18.834,18.64,2
JY2,2463.125,170.061,76.942,19.454,19.223,2
JY2,2463.25,168.203,76.909,19.742,19.606,2
JY2,2463.375,162.459,76.532,20.36,20.42,2
JY2,2463.5,152.553,74.913,21.861,22.185,1
JY2,2463.625,141.414,72.62,25.254,25.886,1
JY2,2463.75,131.096,69.388,31.403,32.348,1
JY2,2463.875,122.105,65.168,41.213,42.459,1
JY2,2464,113.736,61.792,56.458,57.852,1
JY2,2464.125,106.202,59.92,75.881,76.873,1
JY2,2464.25,101.989,59.047,93.953,93.741,1
JY2,2464.375,102.652,59.157,102.126,100.348,1
JY2,2464.5,107.788,60.108,98.14,95.218,1
JY2,2464.625,114.616,61.254,85.227,82.184,1
JY2,2464.75,119.911,62.552,71.347,69.139,1
JY2,2464.875,120.643,63.381,62.392,61.575,1
JY2,2465,114.362,62.923,63.884,64.868,1
JY2,2465.125,101.859,62.063,95.242,102.494,1
JY2,2465.25,87.647,61.637,238.445,264.763,1
JY2,2465.375,77.296,60.845,638.261,691.427,1
JY2,2465.5,72.132,59.84,1199.977,1266.405,1
JY2,2465.625,70.54,59.578,1697.028,1752.684,1
JY2,2465.75,70.729,59.556,1924.462,1958.274,1
JY2,2465.875,72.637,59.364,1966.971,1987.717,1
JY2,2466,75.752,59.519,1993.938,2014.109,1
JY2,2466.125,78.901,59.961,2081.948,2102.946,1
JY2,2466.25,81.176,60.182,2202.625,2220.214,1
JY2,2466.375,82.284,60.037,2329.261,2335.443,1
JY2,2466.5,82.049,59.713,2436.066,2419.382,1
JY2,2466.625,80.056,59.33,2479.449,2424.769,1
JY2,2466.75,77.098,59.081,2340,2233.507,1
JY2,2466.875,74.852,59.177,1942.402,1796.515,1
JY2,2467,75.692,59.827,1339.514,1193.135,1
JY2,2467.125,80.439,60.882,746.677,642.023,1
JY2,2467.25,88.34,61.963,345.2,289.998,1
JY2,2467.375,97.269,62.784,165.575,141.673,1
JY2,2467.5,104.999,63.314,109.451,96.848,1
JY2,2467.625,110.216,63.298,91.588,83.03,1
JY2,2467.75,111.5,62.587,92.012,85.272,1
JY2,2467.875,107.843,61.508,111.621,105.475,1
JY2,2468,99.315,60.249,160.976,154.651,1
JY2,2468.125,89.288,59.002,273.008,264.235,1
JY2,2468.25,81.341,58.133,465.768,447.663,1
JY2,2468.375,77.569,57.812,714.951,677.742,1
JY2,2468.5,77.335,57.828,947.028,883.261,1
JY2,2468.625,79.286,58.222,1091.404,1003.951,1
JY2,2468.75,81.625,58.761,1124.361,1023.586,1
JY2,2468.875,83.185,58.983,1076.019,973.815,1
JY2,2469,84.105,59.149,1014.134,916.25,1
JY2,2469.125,84.661,59.703,991.411,897.708,1
JY2,2469.25,84.693,60.103,1027.774,932.846,1
JY2,2469.375,84.146,60.005,1094.476,992.739,1
JY2,2469.5,83.938,60.026,1157.831,1046.299,1
JY2,2469.625,84.836,60.26,1205.082,1082.91,1
JY2,2469.75,87.017,60.142,1227.822,1093.505,1
JY2,2469.875,89.586,59.689,1175.833,1032.056,1
JY2,2470,91.523,59.537,1014.417,874.206,1
JY2,2470.125,91.83,59.826,769.803,651.076,1
JY2,2470.25,90.307,60.087,536.368,449.616,1
JY2,2470.375,86.862,60.312,383.449,323.257,1
JY2,2470.5,81.811,60.5,316.132,270.202,1
JY2,2470.625,77.487,60.47,302.63,261.002,1
JY2,2470.75,76.379,60.452,316.336,273.609,1
JY2,2470.875,78.319,60.222,345.376,297.746,1
JY2,2471,80.02,59.596,370.044,316.803,1
JY2,2471.125,79.235,59.41,379.767,323.372,1
JY2,2471.25,76.662,59.696,380.982,323.63,1
JY2,2471.375,74.111,59.592,381.86,321.989,1
JY2,2471.5,73.289,59.635,364.616,301.713,1
JY2,2471.625,76.188,60.681,296.927,238.791,1
JY2,2471.75,85.015,63.168,196.984,153.49,1
JY2,2471.875,102.512,67.44,103.624,78.737,1
JY2,2472,125.362,71.939,50.573,38.829,1
JY2,2472.125,146.581,75.588,29.18,23.528,2
JY2,2472.25,157.696,78.12,23.154,19.397,2
JY2,2472.375,160.139,79.125,21.868,18.731,2
JY2,2472.5,158.667,78.224,22.794,19.684,2
JY2,2472.625,157.079,76.454,24.731,21.274,2
JY2,2472.75,155.168,75.351,26.353,22.497,2
JY2,2472.875,153.064,75.379,27.182,23.027,2
JY2,2473,152.581,75.486,27.107,22.822,2
JY2,2473.125,154.156,75.559,26.352,22.106,2
JY2,2473.25,156.795,76.358,25.196,21.135,2
JY2,2473.375,158.764,77.32,24.113,20.278,2
JY2,2473.5,159.444,77.615,23.355,19.684,2
JY2,2473.625,159.923,77.642,22.812,19.238,2
JY2,2473.75,161.812,78.043,22.214,18.734,2
JY2,2473.875,165.526,78.773,21.48,18.131,2
JY2,2474,169.891,79.698,20.651,17.483,2
JY2,2474.125,174.144,80.668,19.819,16.911,2
JY2,2474.25,177.579,81.57,19.174,16.621,2
JY2,2474.375,177.86,82.283,19.26,17.13,2
JY2,2474.5,171.489,81.479,21.043,19.294,2
JY2,2474.625,154.112,78.013,26.569,25.173,2
JY2,2474.75,127.216,73.526,52.28,52.588,1
JY2,2474.875,97.411,68.911,183.254,188.505,1
JY2,2475,74.13,64.227,577.778,580.719,1
JY2,2475.125,61.016,61.039,1337.149,1308.06,1
JY2,2475.25,55.765,60.072,2223.503,2137.931,1
JY2,2475.375,54.311,60.136,2904.492,2764.96,1
JY2,2475.5,54.337,60.216,3165.929,3002.678,1
JY2,2475.625,55.566,60.546,3130.904,2970.014,1
JY2,2475.75,57.071,61.297,2973.596,2829.128,1
JY2,2475.875,57.661,61.965,2811.898,2692.735,1
JY2,2476,56.946,61.895,2653.301,2559.178,1
JY2,2476.125,55.383,61.317,2441.023,2349.613,1
JY2,2476.25,53.7,60.479,2093.408,1977.875,1
JY2,2476.375,54.04,59.55,1576.376,1436.25,1
JY2,2476.5,60.25,59.686,970.624,842.51,1
JY2,2476.625,75.538,62.332,464.557,379.46,1
JY2,2476.75,100.738,67.552,166.543,127.505,1
JY2,2476.875,129.039,73.146,58.412,43.961,1
JY2,2477,153.214,77.92,28.445,22.395,2
JY2,2477.125,166.798,81.202,21.02,17.177,2
JY2,2477.25,170.854,82.435,18.468,15.478,2
JY2,2477.375,169.302,81.751,17.88,15.209,2
JY2,2477.5,167.488,80.832,18.215,15.584,2
JY2,2477.625,167.516,80.609,18.705,16.035,2
JY2,2477.75,168.609,80.777,19.036,16.334,2
JY2,2477.875,168.975,80.944,19.062,16.373,2
JY2,2478,168.094,81.254,18.839,16.216,2
JY2,2478.125,165.302,81.688,18.515,15.99,2
JY2,2478.25,160.603,82.2,18.301,15.855,2
JY2,2478.375,155.226,82.661,18.307,15.867,2
JY2,2478.5,152.027,82.843,18.477,15.934,2
JY2,2478.625,151.71,82.848,18.364,15.695,2
JY2,2478.75,152.729,82.506,17.469,14.839,2
JY2,2478.875,153.375,81.73,15.788,13.465,2
JY2,2479,153.805,81.259,14.133,12.24,2
JY2,2479.125,154.528,81.277,13.245,11.699,2
JY2,2479.25,155.698,81.44,13.543,12.124,2
JY2,2479.375,157.519,81.855,14.936,13.395,2
JY2,2479.5,160.201,82.373,17.048,15.176,2
JY2,2479.625,162.769,82.722,19.1,16.835,2
JY2,2479.75,164.133,83.173,20.437,17.901,2
JY2,2479.875,163.767,83.749,21.069,18.416,2
JY2,2480,162.414,83.95,21.457,18.748,2
JY2,2480.125,160.563,83.66,21.893,19.113,2
JY2,2480.25,158.419,83.173,22.369,19.501,2
JY2,2480.375,156.541,82.518,22.811,19.85,2
JY2,2480.5,156.588,81.695,23.108,20.078,2
JY2,2480.625,159.653,81.381,23.112,20.097,2
JY2,2480.75,163.602,81.97,22.749,19.904,2
JY2,2480.875,165.291,82.904,22.084,19.581,2
JY2,2481,164.233,83.506,21.293,19.264,2
JY2,2481.125,162.6,83.865,20.61,19.059,2
JY2,2481.25,161.922,84.013,20.114,18.965,2
JY2,2481.375,161.45,83.822,19.736,18.89,2
JY2,2481.5,160.778,83.523,19.332,18.733,2
JY2,2481.625,160.956,83.443,18.893,18.513,2
JY2,2481.75,162.608,83.343,18.58,18.394,2
JY2,2481.875,164.162,82.774,18.565,18.527,2
