Well Name,Depth,GR,AC,DEN,K,Facies
JY42-1HF,3072.625,165.215,216.035,2.619,2.722,2
JY42-1HF,3072.75,166.525,217.897,2.616,2.72,2
JY42-1HF,3072.875,167.469,218.625,2.614,2.731,2
JY42-1HF,3073,167.139,217.511,2.615,2.742,2
JY42-1HF,3073.125,165.675,215.005,2.62,2.744,2
JY42-1HF,3073.5,159.717,210.079,2.657,2.752,2
JY42-1HF,3073.625,158.141,211.047,2.67,2.772,2
JY42-1HF,3073.75,157.218,212.646,2.678,2.793,2
JY42-1HF,3073.875,156.909,213.72,2.678,2.817,2
JY42-1HF,3074,157.125,213.659,2.673,2.842,2
JY42-1HF,3074.125,157.804,212.536,2.665,2.864,2
JY42-1HF,3074.25,158.929,210.815,2.658,2.866,2
JY42-1HF,3076.625,150.441,213.398,2.609,2.852,2
JY42-1HF,3076.75,151.761,216.035,2.612,2.843,2
JY42-1HF,3076.875,153.502,218.116,2.613,2.83,2
JY42-1HF,3077,154.832,219.038,2.612,2.808,2
JY42-1HF,3077.125,155.158,218.612,2.611,2.781,2
JY42-1HF,3077.25,154.996,217.28,2.61,2.745,2
JY42-1HF,3077.375,154.85,216.079,2.61,2.704,2
JY42-1HF,3077.5,154.735,215.828,2.613,2.674,2
JY42-1HF,3078.125,157.899,217.924,2.614,2.851,2
JY42-1HF,3078.25,158.956,215.313,2.611,2.886,2
JY42-1HF,3078.375,159.876,212.774,2.61,2.895,2
JY42-1HF,3078.5,160.414,211.402,2.611,2.872,2
JY42-1HF,3078.625,161.063,212.019,2.612,2.836,2
JY42-1HF,3078.75,162.319,214.314,2.61,2.806,2
JY42-1HF,3078.875,163.525,216.485,2.606,2.786,2
JY42-1HF,3079,164.162,217.548,2.6,2.775,2
JY42-1HF,3079.125,164.132,217.123,2.594,2.773,2
JY42-1HF,3079.25,163.924,215.503,2.592,2.78,2
JY42-1HF,3079.375,163.682,213.777,2.597,2.784,2
JY42-1HF,3079.5,163.146,213.26,2.608,2.776,2
JY42-1HF,3079.875,162.732,217.659,2.655,2.696,2
JY42-1HF,3080,162.504,218.65,2.674,2.672,2
JY42-1HF,3080.125,162.085,218.217,2.693,2.656,2
JY42-1HF,3080.25,161.971,217.141,2.707,2.647,2
JY42-1HF,3080.375,162.228,216.157,2.709,2.646,2
JY42-1HF,3080.5,162.718,215.872,2.698,2.652,2
JY42-1HF,3080.625,163.367,216.673,2.674,2.668,2
JY42-1HF,3080.75,164.313,218.511,2.649,2.687,2
JY42-1HF,3080.875,164.903,220.446,2.627,2.696,2
JY42-1HF,3081,164.983,221.454,2.61,2.694,2
JY42-1HF,3081.125,164.674,221.122,2.6,2.684,2
JY42-1HF,3081.25,164.173,219.441,2.592,2.669,2
JY42-1HF,3081.375,163.249,216.903,2.589,2.642,2
JY42-1HF,3081.5,162.153,214.777,2.589,2.614,2
JY42-1HF,3081.625,161.514,214.257,2.591,2.594,2
JY42-1HF,3081.75,161.395,215.371,2.594,2.583,2
JY42-1HF,3081.875,161.556,217.531,2.595,2.582,2
JY42-1HF,3082,161.672,219.721,2.591,2.601,2
JY42-1HF,3082.125,161.956,220.597,2.588,2.66,2
JY42-1HF,3082.25,162.513,219.438,2.585,2.734,2
JY42-1HF,3082.375,163.279,217.388,2.587,2.829,2
JY42-1HF,3082.5,164.192,215.559,2.592,2.952,2
JY42-1HF,3082.625,165.353,214.894,2.6,3.102,2
JY42-1HF,3082.75,167.332,215.972,2.608,3.236,2
JY42-1HF,3082.875,169.583,218.553,2.611,3.321,2
JY42-1HF,3083,170.875,221.053,2.608,3.367,2
JY42-1HF,3083.125,171.112,222.496,2.602,3.377,2
JY42-1HF,3083.25,170.567,222.541,2.593,3.346,2
JY42-1HF,3083.375,169.42,221.315,2.588,3.272,2
JY42-1HF,3083.5,167.247,219.469,2.59,3.179,2
JY42-1HF,3083.625,165.095,218.179,2.596,3.091,2
JY42-1HF,3083.75,163.735,217.961,2.603,3.014,2
JY42-1HF,3083.875,163.412,218.648,2.607,2.95,2
JY42-1HF,3084,163.956,219.762,2.607,2.901,2
JY42-1HF,3084.125,165.014,220.618,2.601,2.869,2
JY42-1HF,3084.25,166.003,220.497,2.593,2.855,2
JY42-1HF,3084.375,167.013,219.506,2.585,2.859,2
JY42-1HF,3084.5,168.229,218.382,2.581,2.876,2
JY42-1HF,3084.625,169.471,217.774,2.582,2.9,2
JY42-1HF,3084.75,170.054,218.161,2.586,2.915,2
JY42-1HF,3084.875,169.576,219.636,2.595,2.906,2
JY42-1HF,3085,169.263,221.378,2.603,2.873,2
JY42-1HF,3085.125,169.072,222.103,2.608,2.825,2
JY42-1HF,3085.25,168.683,221.445,2.61,2.768,2
JY42-1HF,3085.375,167.881,219.596,2.606,2.716,2
JY42-1HF,3085.5,167.133,217.286,2.601,2.69,2
JY42-1HF,3085.625,166.992,215.881,2.6,2.708,2
JY42-1HF,3085.75,167.446,216.519,2.603,2.755,2
JY42-1HF,3085.875,167.871,218.608,2.608,2.813,2
JY42-1HF,3086,168.035,221.122,2.611,2.869,2
JY42-1HF,3086.125,168.261,222.915,2.612,2.908,2
JY42-1HF,3086.25,168.779,222.954,2.611,2.922,2
JY42-1HF,3086.375,169.267,220.869,2.613,2.911,2
JY42-1HF,3086.5,169.583,218.169,2.618,2.893,2
JY42-1HF,3087.25,169.294,221.704,2.632,2.728,2
JY42-1HF,3087.375,167.584,221.398,2.622,2.708,2
JY42-1HF,3087.5,165.899,220.112,2.614,2.707,2
JY42-1HF,3087.625,164.657,218.641,2.613,2.74,2
JY42-1HF,3087.75,163.559,218.275,2.616,2.788,2
JY42-1HF,3087.875,162.89,219.365,2.619,2.836,2
JY42-1HF,3088,162.762,221.102,2.621,2.871,2
JY42-1HF,3088.125,162.957,222.499,2.617,2.882,2
JY42-1HF,3088.25,162.889,222.617,2.611,2.869,2
JY42-1HF,3088.375,162.793,220.888,2.606,2.852,2
JY42-1HF,3088.5,162.957,217.931,2.604,2.843,2
JY42-1HF,3088.625,163.335,215.381,2.606,2.841,2
JY42-1HF,3088.75,163.761,214.117,2.609,2.848,2
JY42-1HF,3088.875,164.13,214.476,2.611,2.867,2
JY42-1HF,3089,164.765,216.15,2.607,2.891,2
JY42-1HF,3089.125,165.481,217.936,2.601,2.907,2
JY42-1HF,3089.25,165.61,218.498,2.595,2.911,2
JY42-1HF,3089.375,164.886,217.778,2.592,2.916,2
JY42-1HF,3089.5,163.471,216.239,2.594,2.931,2
JY42-1HF,3089.625,161.941,214.656,2.601,2.955,2
JY42-1HF,3089.75,160.526,214.022,2.611,2.967,2
JY42-1HF,3089.875,159.287,215.09,2.619,2.961,2
JY42-1HF,3090,158.413,216.922,2.622,2.936,2
JY42-1HF,3090.125,158.114,218.672,2.619,2.892,2
JY42-1HF,3090.25,158.649,219.668,2.612,2.829,2
JY42-1HF,3090.375,160.284,219.503,2.605,2.76,2
JY42-1HF,3090.5,162.318,218.243,2.602,2.715,2
JY42-1HF,3090.625,163.988,216.81,2.604,2.695,2
JY42-1HF,3090.75,165.401,216.061,2.609,2.699,2
JY42-1HF,3090.875,166.764,216.365,2.612,2.723,2
JY42-1HF,3091,168.011,217.685,2.613,2.764,2
JY42-1HF,3091.125,168.229,219.469,2.609,2.816,2
JY42-1HF,3091.25,167.754,220.498,2.603,2.864,2
JY42-1HF,3091.375,167.275,220.186,2.599,2.896,2
JY42-1HF,3091.5,167.114,218.782,2.596,2.907,2
JY42-1HF,3091.625,167.172,216.932,2.598,2.903,2
JY42-1HF,3091.75,166.883,215.521,2.602,2.893,2
JY42-1HF,3091.875,166.468,215.463,2.608,2.874,2
JY42-1HF,3092,166.394,216.562,2.615,2.847,2
JY42-1HF,3092.125,166.368,217.662,2.618,2.826,2
JY42-1HF,3092.25,166.01,218.156,2.616,2.82,2
JY42-1HF,3092.375,165.122,217.852,2.612,2.827,2
JY42-1HF,3092.5,164.141,217.093,2.604,2.827,2
JY42-1HF,3092.625,163.03,216.929,2.6,2.824,2
JY42-1HF,3092.75,161.672,218.077,2.598,2.828,2
JY42-1HF,3092.875,160.439,220.286,2.6,2.832,2
JY42-1HF,3093,159.781,222.859,2.602,2.826,2
JY42-1HF,3093.125,159.848,224.814,2.604,2.808,2
JY42-1HF,3093.25,160.175,224.985,2.605,2.792,2
JY42-1HF,3093.375,160.68,222.868,2.606,2.782,2
JY42-1HF,3093.5,161.256,219.653,2.608,2.771,2
JY42-1HF,3093.625,161.768,216.475,2.61,2.753,2
JY42-1HF,3093.75,162.135,214.405,2.613,2.729,2
JY42-1HF,3093.875,162.484,214.27,2.612,2.699,2
JY42-1HF,3094,162.771,216.181,2.607,2.662,2
JY42-1HF,3094.125,162.917,218.449,2.6,2.617,2
JY42-1HF,3094.25,162.799,219.743,2.593,2.569,2
JY42-1HF,3094.375,162.393,219.447,2.589,2.526,2
JY42-1HF,3094.5,161.854,217.516,2.591,2.497,2
JY42-1HF,3094.625,161.379,214.63,2.601,2.493,2
JY42-1HF,3094.75,161.352,212.299,2.615,2.511,2
JY42-1HF,3096.25,159.31,213.198,2.632,2.658,2
JY42-1HF,3097.25,158.376,214.103,2.627,2.689,2
JY42-1HF,3097.375,159.41,213.942,2.62,2.633,2
JY42-1HF,3097.5,159.083,212.489,2.617,2.585,2
JY42-1HF,3098.125,156.879,217.867,2.61,2.646,2
JY42-1HF,3098.25,157.555,219.162,2.598,2.633,2
JY42-1HF,3098.375,158.455,218.81,2.587,2.618,2
JY42-1HF,3098.5,159.579,217.303,2.579,2.608,2
JY42-1HF,3098.625,160.925,215.493,2.577,2.604,2
JY42-1HF,3098.75,162.532,214.497,2.582,2.602,2
JY42-1HF,3098.875,164.146,215.461,2.59,2.598,2
JY42-1HF,3099,165.584,217.777,2.598,2.584,2
JY42-1HF,3099.125,166.371,220.088,2.605,2.551,2
JY42-1HF,3099.25,166.077,221.258,2.608,2.499,2
JY42-1HF,3099.375,164.652,220.537,2.61,2.437,2
JY42-1HF,3099.5,162.914,217.975,2.613,2.399,2
JY42-1HF,3099.625,161.406,215.165,2.617,2.396,2
JY42-1HF,3100,159.358,217.107,2.628,2.537,2
JY42-1HF,3100.25,161.202,221.933,2.625,2.686,2
JY42-1HF,3100.375,161.696,221.028,2.622,2.776,2
JY42-1HF,3100.5,161.682,218.35,2.622,2.875,2
JY42-1HF,3101,161.234,214.85,2.66,3.245,2
JY42-1HF,3101.125,160.796,217.435,2.657,3.247,2
JY42-1HF,3101.5,162.438,217.762,2.621,3.121,2
JY42-1HF,3101.625,162.239,215.66,2.617,3.064,2
JY42-1HF,3101.75,162.004,214.672,2.616,3.025,2
JY42-1HF,3101.875,161.96,215.237,2.617,2.995,2
JY42-1HF,3102,161.996,216.928,2.614,2.965,2
JY42-1HF,3102.125,161.784,218.859,2.609,2.93,2
JY42-1HF,3102.25,161.603,219.847,2.601,2.883,2
JY42-1HF,3102.375,161.786,218.958,2.594,2.821,2
JY42-1HF,3102.5,162.388,217.255,2.591,2.757,2
JY42-1HF,3102.625,163.249,215.838,2.594,2.709,2
JY42-1HF,3102.75,164.055,215.562,2.6,2.689,2
JY42-1HF,3102.875,164.454,216.896,2.608,2.698,2
JY42-1HF,3103,164.611,219.55,2.612,2.717,2
JY42-1HF,3103.125,164.611,221.906,2.61,2.741,2
JY42-1HF,3103.25,164.283,222.74,2.603,2.76,2
JY42-1HF,3103.375,163.543,221.76,2.593,2.767,2
JY42-1HF,3103.5,162.575,219.278,2.587,2.759,2
JY42-1HF,3103.625,162.163,216.247,2.59,2.75,2
JY42-1HF,3103.75,162.247,214.381,2.597,2.76,2
JY42-1HF,3103.875,162.271,214.575,2.602,2.796,2
JY42-1HF,3104,162.232,216.385,2.602,2.85,2
JY42-1HF,3104.125,162.302,218.825,2.595,2.906,2
JY42-1HF,3104.25,162.452,220.632,2.581,2.94,2
JY42-1HF,3104.375,162.188,220.543,2.564,2.938,2
JY42-1HF,3104.5,161.771,218.472,2.553,2.911,2
JY42-1HF,3104.625,161.536,216.036,2.551,2.87,2
JY42-1HF,3104.75,161.747,214.483,2.557,2.832,2
JY42-1HF,3104.875,162.577,214.629,2.569,2.814,2
JY42-1HF,3105,164.063,216.646,2.581,2.825,2
JY42-1HF,3105.125,165.67,219.515,2.588,2.858,2
JY42-1HF,3105.25,167.146,221.236,2.59,2.907,2
JY42-1HF,3105.375,168.411,221.117,2.589,2.967,2
JY42-1HF,3105.5,169.219,219.377,2.591,3.027,2
JY42-1HF,3105.625,169.003,216.873,2.595,3.073,2
JY42-1HF,3105.75,167.845,215.078,2.605,3.097,2
JY42-1HF,3105.875,166.998,215.574,2.614,3.112,2
JY42-1HF,3106,166.745,217.763,2.619,3.113,2
JY42-1HF,3106.125,167.049,220.442,2.619,3.1,2
JY42-1HF,3106.25,167.609,222.353,2.61,3.073,2
JY42-1HF,3106.375,167.797,222.461,2.596,3.05,2
JY42-1HF,3106.5,167.166,220.517,2.585,3.044,2
JY42-1HF,3106.625,165.799,218.087,2.579,3.037,2
JY42-1HF,3106.75,164.223,216.68,2.579,3.019,2
JY42-1HF,3106.875,162.904,216.969,2.584,2.988,2
JY42-1HF,3107,162.031,218.929,2.591,2.947,2
JY42-1HF,3107.125,161.796,221.696,2.595,2.896,2
JY42-1HF,3107.25,162.164,223.415,2.596,2.843,2
JY42-1HF,3107.375,162.906,223.263,2.594,2.804,2
JY42-1HF,3107.5,163.626,221.523,2.591,2.788,2
JY42-1HF,3107.625,163.906,218.995,2.589,2.803,2
JY42-1HF,3107.75,163.665,216.818,2.591,2.843,2
JY42-1HF,3107.875,163.807,216.302,2.595,2.887,2
JY42-1HF,3108,164.623,217.739,2.598,2.919,2
JY42-1HF,3108.125,165.702,219.999,2.598,2.935,2
JY42-1HF,3108.25,166.389,221.952,2.594,2.934,2
JY42-1HF,3108.375,166.149,222.657,2.586,2.915,2
JY42-1HF,3108.5,165.459,221.574,2.577,2.884,2
JY42-1HF,3108.625,164.759,219.022,2.574,2.847,2
JY42-1HF,3108.75,163.664,216.644,2.578,2.805,2
JY42-1HF,3108.875,162.085,215.466,2.584,2.764,2
JY42-1HF,3109,160.44,215.837,2.593,2.731,2
JY42-1HF,3109.125,159.648,217.464,2.597,2.715,2
JY42-1HF,3109.25,159.275,219.236,2.597,2.712,2
JY42-1HF,3109.375,158.589,219.633,2.593,2.717,2
JY42-1HF,3109.5,157.813,218.545,2.59,2.727,2
JY42-1HF,3109.625,157.474,216.644,2.587,2.736,2
JY42-1HF,3109.75,158.012,214.935,2.586,2.734,2
JY42-1HF,3109.875,159.107,214.568,2.588,2.711,2
JY42-1HF,3110,160.397,216.407,2.589,2.673,2
JY42-1HF,3110.125,161.667,219.358,2.588,2.633,2
JY42-1HF,3110.25,162.73,221.898,2.584,2.603,2
JY42-1HF,3110.375,163.346,222.968,2.58,2.591,2
JY42-1HF,3110.5,163.201,222.085,2.576,2.597,2
JY42-1HF,3110.625,162.456,219.651,2.574,2.604,2
JY42-1HF,3110.75,162.08,217.381,2.573,2.601,2
JY42-1HF,3110.875,162.313,216.723,2.574,2.595,2
JY42-1HF,3111,162.857,217.944,2.575,2.588,2
JY42-1HF,3111.125,163.296,220.495,2.576,2.577,2
JY42-1HF,3111.25,163.947,223.132,2.576,2.56,2
JY42-1HF,3111.375,164.86,224.018,2.576,2.543,2
JY42-1HF,3111.5,165.103,222.533,2.579,2.525,2
JY42-1HF,3111.625,164.591,219.632,2.587,2.502,2
JY42-1HF,3111.75,163.798,216.585,2.6,2.467,2
JY42-1HF,3111.875,163.291,214.655,2.617,2.415,2
JY42-1HF,3112.125,161.375,217.001,2.626,2.296,2
JY42-1HF,3112.25,160.53,219.388,2.613,2.257,2
JY42-1HF,3112.375,160.433,220.698,2.59,2.242,2
JY42-1HF,3112.5,161.004,220.316,2.561,2.257,2
JY42-1HF,3112.625,161.41,218.337,2.538,2.302,2
JY42-1HF,3112.75,161.505,215.869,2.528,2.354,2
JY42-1HF,3112.875,161.8,214.751,2.532,2.392,2
JY42-1HF,3113,162.326,215.613,2.545,2.41,2
JY42-1HF,3113.125,162.731,218.045,2.561,2.41,2
JY42-1HF,3113.25,162.54,221.004,2.572,2.399,2
JY42-1HF,3113.375,161.999,222.981,2.574,2.383,2
JY42-1HF,3113.5,161.442,222.433,2.571,2.376,2
JY42-1HF,3113.625,160.788,220.058,2.568,2.385,2
JY42-1HF,3113.75,160.063,217.209,2.569,2.412,2
JY42-1HF,3113.875,159.484,215.196,2.576,2.45,2
JY42-1HF,3114,159.475,215.039,2.586,2.482,2
JY42-1HF,3114.125,160.306,217.03,2.596,2.497,2
JY42-1HF,3114.25,161.334,219.722,2.601,2.495,2
JY42-1HF,3114.375,161.798,221.353,2.6,2.488,2
JY42-1HF,3114.5,161.41,221.16,2.596,2.489,2
JY42-1HF,3114.625,160.478,219.216,2.592,2.509,2
JY42-1HF,3114.75,159.457,216.417,2.59,2.55,2
JY42-1HF,3114.875,158.505,214.565,2.588,2.605,2
JY42-1HF,3115,157.938,214.739,2.585,2.674,2
JY42-1HF,3115.125,158.057,216.577,2.581,2.746,2
JY42-1HF,3115.25,158.851,219.042,2.577,2.804,2
JY42-1HF,3115.375,159.716,220.827,2.574,2.827,2
JY42-1HF,3115.5,160.174,220.691,2.574,2.813,2
JY42-1HF,3115.625,160.236,218.586,2.576,2.775,2
JY42-1HF,3115.75,159.74,216.033,2.58,2.717,2
JY42-1HF,3115.875,158.634,214.357,2.585,2.645,2
JY42-1HF,3116,157.233,214.393,2.589,2.573,2
JY42-1HF,3116.125,156.448,216.329,2.588,2.521,2
JY42-1HF,3116.25,156.055,219.226,2.584,2.494,2
JY42-1HF,3116.375,155.674,221.114,2.578,2.493,2
JY42-1HF,3116.5,155.442,221.031,2.574,2.516,2
JY42-1HF,3116.625,155.653,219.071,2.574,2.562,2
JY42-1HF,3116.75,156.277,216.06,2.578,2.616,2
JY42-1HF,3116.875,156.496,213.498,2.585,2.659,2
JY42-1HF,3117,156.646,213.124,2.59,2.689,2
JY42-1HF,3117.125,157.262,214.788,2.592,2.71,2
JY42-1HF,3117.25,158.347,217.366,2.589,2.723,2
JY42-1HF,3117.375,159.518,219.509,2.581,2.729,2
JY42-1HF,3117.5,160.559,219.965,2.571,2.728,2
JY42-1HF,3117.625,161.112,218.122,2.565,2.716,2
JY42-1HF,3117.75,160.975,215.219,2.566,2.688,2
JY42-1HF,3117.875,160.269,212.987,2.575,2.638,2
JY42-1HF,3118,159.385,212.48,2.587,2.562,2
JY42-1HF,3118.125,158.768,213.974,2.597,2.463,2
JY42-1HF,3118.25,158.042,216.782,2.599,2.366,2
JY42-1HF,3118.375,157.435,218.93,2.595,2.291,2
JY42-1HF,3118.5,157.122,219.172,2.588,2.245,2
JY42-1HF,3118.625,156.948,217.729,2.581,2.223,2
JY42-1HF,3118.75,156.695,215.57,2.576,2.221,2
JY42-1HF,3118.875,156.597,214.008,2.574,2.23,2
JY42-1HF,3119,157.249,214.363,2.573,2.238,2
JY42-1HF,3119.125,158.343,216.615,2.571,2.238,2
JY42-1HF,3119.25,159.307,219.301,2.567,2.233,2
JY42-1HF,3119.375,159.698,221.055,2.562,2.228,2
JY42-1HF,3119.5,159.316,221.036,2.556,2.235,2
JY42-1HF,3119.625,158.261,219.118,2.551,2.265,2
JY42-1HF,3119.75,156.679,216.288,2.551,2.324,2
JY42-1HF,3119.875,154.928,214.235,2.556,2.403,2
JY42-1HF,3120.25,155.598,217.491,2.586,2.599,2
JY42-1HF,3120.375,158.176,219.556,2.59,2.627,2
JY42-1HF,3120.5,160.632,219.817,2.593,2.635,2
JY42-1HF,3120.625,162.538,218.349,2.597,2.625,2
JY42-1HF,3120.75,163.715,216.118,2.602,2.605,2
JY42-1HF,3120.875,164.153,214.321,2.608,2.589,2
JY42-1HF,3121,164.204,214.123,2.612,2.588,2
JY42-1HF,3121.125,164.164,216.179,2.614,2.595,2
JY42-1HF,3121.25,164.131,219.297,2.61,2.598,2
JY42-1HF,3121.375,164.281,221.825,2.602,2.601,2
JY42-1HF,3121.5,164.826,222.691,2.591,2.609,2
JY42-1HF,3121.625,165.733,221.535,2.58,2.622,2
JY42-1HF,3121.75,166.147,218.93,2.574,2.624,2
JY42-1HF,3121.875,165.689,216.629,2.575,2.614,2
JY42-1HF,3122,164.861,216.02,2.581,2.604,2
JY42-1HF,3122.125,164.193,217.348,2.589,2.597,2
JY42-1HF,3122.25,163.718,220.023,2.595,2.591,2
JY42-1HF,3122.375,162.711,222.824,2.594,2.587,2
JY42-1HF,3122.5,161.571,224.03,2.587,2.603,2
JY42-1HF,3122.625,160.975,223.016,2.579,2.644,2
JY42-1HF,3122.75,160.984,220.699,2.574,2.7,2
JY42-1HF,3122.875,161.362,218.408,2.574,2.763,2
JY42-1HF,3123,162.012,217.373,2.578,2.828,2
JY42-1HF,3123.125,163.414,218.435,2.585,2.899,2
JY42-1HF,3123.25,165.442,221.288,2.59,2.974,2
JY42-1HF,3123.375,167.693,224.1,2.592,3.05,2
JY42-1HF,3123.5,169.643,225.46,2.592,3.118,2
JY42-1HF,3123.625,170.689,224.855,2.591,3.172,2
JY42-1HF,3123.75,170.433,222.585,2.594,3.203,2
JY42-1HF,3123.875,169.275,219.933,2.601,3.206,2
JY42-1HF,3124,167.678,218.675,2.61,3.178,2
JY42-1HF,3124.125,165.905,219.44,2.617,3.129,2
JY42-1HF,3124.25,164.407,221.764,2.617,3.066,2
JY42-1HF,3124.375,163.953,224.613,2.608,3.001,2
JY42-1HF,3124.5,164.886,226.595,2.59,2.944,2
JY42-1HF,3124.625,166.267,226.359,2.573,2.895,2
JY42-1HF,3124.75,167.745,224.316,2.563,2.848,2
JY42-1HF,3124.875,169.386,221.678,2.562,2.797,2
JY42-1HF,3125,171.071,219.592,2.568,2.739,2
JY42-1HF,3125.125,172.204,218.935,2.579,2.681,2
JY42-1HF,3125.25,172.068,219.945,2.589,2.633,2
JY42-1HF,3125.375,170.99,221.463,2.595,2.6,2
JY42-1HF,3125.5,169.282,221.948,2.597,2.584,2
JY42-1HF,3125.625,167.006,220.715,2.594,2.583,2
JY42-1HF,3125.75,164.287,217.948,2.589,2.59,2
JY42-1HF,3125.875,161.616,214.608,2.586,2.589,2
JY42-1HF,3126,159.756,212.46,2.584,2.57,2
JY42-1HF,3126.125,158.93,212.475,2.582,2.536,2
JY42-1HF,3126.25,158.88,214.135,2.578,2.484,2
JY42-1HF,3126.375,159.207,216.191,2.569,2.417,2
JY42-1HF,3126.5,159.619,217.222,2.559,2.347,2
JY42-1HF,3126.625,160.157,216.025,2.55,2.3,2
JY42-1HF,3126.75,160.643,212.719,2.548,2.284,2
JY42-1HF,3126.875,160.954,208.974,2.553,2.298,2
JY42-1HF,3127,161.097,206.322,2.566,2.332,2
JY42-1HF,3129.375,152.706,216.442,2.602,2.514,2
JY42-1HF,3129.5,156.273,219.451,2.594,2.595,2
JY42-1HF,3129.625,158.829,220.623,2.582,2.667,2
JY42-1HF,3129.75,159.954,219.994,2.57,2.727,2
JY42-1HF,3129.875,160.017,218.289,2.56,2.768,2
JY42-1HF,3130,159.902,216.576,2.556,2.784,2
JY42-1HF,3130.125,160.183,216.085,2.558,2.778,2
JY42-1HF,3130.25,160.947,217.385,2.561,2.755,2
JY42-1HF,3130.375,162.108,219.725,2.562,2.722,2
JY42-1HF,3130.5,163.552,221.864,2.561,2.685,2
JY42-1HF,3130.625,165.02,222.743,2.558,2.646,2
JY42-1HF,3130.75,165.598,221.742,2.555,2.605,2
JY42-1HF,3130.875,165.14,219.17,2.559,2.553,2
JY42-1HF,3131,164.325,216.545,2.568,2.498,2
JY42-1HF,3131.125,163.755,215.21,2.579,2.454,2
JY42-1HF,3131.25,163.764,215.686,2.59,2.425,2
JY42-1HF,3131.375,164.396,217.806,2.595,2.411,2
JY42-1HF,3131.5,165.628,220.546,2.593,2.402,2
JY42-1HF,3131.625,166.787,222.172,2.589,2.397,2
JY42-1HF,3131.75,167.088,221.886,2.588,2.392,2
JY42-1HF,3131.875,166.265,220.156,2.594,2.382,2
JY42-1HF,3132,164.561,218.002,2.608,2.37,2
JY42-1HF,3132.25,161.386,217.481,2.632,2.34,2
JY42-1HF,3132.5,160.815,222.774,2.614,2.353,2
JY42-1HF,3132.625,161.461,224.265,2.597,2.395,2
JY42-1HF,3132.75,162.553,223.57,2.58,2.46,2
JY42-1HF,3132.875,163.383,220.671,2.569,2.532,2
JY42-1HF,3133,163.441,217.004,2.565,2.599,2
JY42-1HF,3133.125,163.074,214.475,2.564,2.653,2
JY42-1HF,3133.25,162.856,214.008,2.567,2.686,2
JY42-1HF,3133.375,163.118,215.496,2.572,2.684,2
JY42-1HF,3133.5,164.091,218.063,2.577,2.636,2
JY42-1HF,3133.625,165.479,220.049,2.58,2.559,2
JY42-1HF,3133.75,166.57,220.124,2.579,2.489,2
JY42-1HF,3133.875,167.097,218.436,2.575,2.444,2
JY42-1HF,3134,167.273,215.998,2.571,2.433,2
JY42-1HF,3134.125,167.31,213.964,2.568,2.468,2
JY42-1HF,3134.25,166.848,213.408,2.567,2.546,2
JY42-1HF,3134.375,165.946,214.808,2.568,2.636,2
JY42-1HF,3134.5,165.273,217.175,2.568,2.704,2
JY42-1HF,3134.625,165.108,219.061,2.565,2.739,2
JY42-1HF,3134.75,165.153,219.601,2.56,2.737,2
JY42-1HF,3134.875,164.971,218.567,2.557,2.703,2
JY42-1HF,3135,164.697,216.627,2.556,2.663,2
JY42-1HF,3135.125,164.861,215.276,2.559,2.648,2
JY42-1HF,3135.25,165.532,215.528,2.563,2.661,2
JY42-1HF,3135.375,166.287,217.34,2.566,2.692,2
JY42-1HF,3135.5,166.545,219.989,2.566,2.721,2
JY42-1HF,3135.625,165.808,222.21,2.559,2.726,2
JY42-1HF,3135.75,164.307,222.412,2.548,2.693,2
JY42-1HF,3135.875,162.588,220.4,2.538,2.633,2
JY42-1HF,3136,161.007,217.385,2.534,2.562,2
JY42-1HF,3136.125,159.892,214.72,2.539,2.503,2
JY42-1HF,3136.25,159.633,213.582,2.554,2.48,2
JY42-1HF,3136.375,160.508,214.654,2.573,2.507,2
JY42-1HF,3136.5,162.328,217.297,2.59,2.57,2
JY42-1HF,3136.625,164.449,219.798,2.6,2.638,2
JY42-1HF,3136.75,166.165,220.824,2.602,2.688,2
JY42-1HF,3136.875,167.07,219.929,2.597,2.708,2
JY42-1HF,3137,167.353,217.486,2.588,2.694,2
JY42-1HF,3137.125,167.327,214.866,2.584,2.651,2
JY42-1HF,3137.25,167.062,213.676,2.586,2.593,2
JY42-1HF,3137.375,166.602,214.504,2.591,2.544,2
JY42-1HF,3137.5,166.105,216.882,2.594,2.519,2
JY42-1HF,3137.625,165.904,219.746,2.596,2.521,2
JY42-1HF,3137.75,165.897,221.595,2.593,2.544,2
JY42-1HF,3137.875,165.753,221.264,2.59,2.589,2
JY42-1HF,3138,165.449,219.225,2.587,2.657,2
JY42-1HF,3138.125,165.017,216.924,2.588,2.738,2
JY42-1HF,3138.25,164.435,215.61,2.59,2.824,2
JY42-1HF,3138.375,163.791,216.164,2.59,2.903,2
JY42-1HF,3138.5,163.31,218.666,2.586,2.97,2
JY42-1HF,3138.625,163.125,221.714,2.576,3.011,2
JY42-1HF,3138.75,163.29,223.526,2.563,3.016,2
JY42-1HF,3138.875,163.953,223.307,2.55,2.987,2
JY42-1HF,3139,165.342,221.165,2.541,2.936,2
JY42-1HF,3139.125,167.118,218.061,2.539,2.877,2
JY42-1HF,3139.25,168.534,215.773,2.543,2.814,2
JY42-1HF,3139.375,169.258,215.559,2.552,2.756,2
JY42-1HF,3139.5,169.344,217.29,2.561,2.706,2
JY42-1HF,3139.625,168.958,220.025,2.565,2.668,2
JY42-1HF,3139.75,168.175,222.371,2.561,2.634,2
