Well Name,Depth,GR,AC,DEN,CNL,LLS
JY5,3051.875,169.597,74.278,2.572,17.072,67.623
JY5,3052,165.749,74.008,2.57,16.779,70.749
JY5,3052.125,162.316,74.017,2.573,16.236,68.425
JY5,3052.25,160.125,74.31,2.576,15.771,58.933
JY5,3052.375,160.385,74.731,2.579,15.704,46.172
JY5,3052.5,162.773,74.978,2.583,15.878,36.455
JY5,3052.625,165.43,74.843,2.591,15.804,32.562
JY5,3052.75,166.514,74.396,2.6,15.453,34.621
JY5,3052.875,165.949,73.862,2.602,15.102,43.181
JY5,3053,164.831,73.333,2.594,14.823,55.425
JY5,3053.125,164.388,72.85,2.582,14.607,67.401
JY5,3053.25,165.15,72.623,2.574,14.516,75.28
JY5,3053.375,166.657,72.73,2.571,14.471,79.352
JY5,3053.5,168.039,73.079,2.574,14.31,80.939
JY5,3053.625,169.728,73.496,2.581,14.1,81.08
JY5,3053.75,172.643,73.859,2.59,14.164,80.492
JY5,3053.875,176.244,73.991,2.598,14.395,80.04
JY5,3054,179.394,73.836,2.602,14.388,80.246
JY5,3054.125,181.502,73.558,2.604,14.285,81.089
JY5,3054.25,182.178,73.467,2.604,14.507,82.139
JY5,3054.375,181.14,73.7,2.601,15.002,82.979
JY5,3054.5,179.802,74.164,2.596,15.231,83.617
JY5,3054.625,180.044,74.594,2.591,15.255,83.949
JY5,3054.75,182.959,74.848,2.593,15.546,83.554
JY5,3054.875,186.546,74.933,2.603,15.811,80.838
JY5,3055,188.555,74.865,2.614,15.507,72.509
JY5,3055.125,189.013,74.702,2.617,14.84,58.506
JY5,3055.25,190.544,74.607,2.611,14.607,42.722
JY5,3055.375,194.991,74.708,2.601,15.207,31.57
JY5,3055.5,200.643,74.95,2.598,16.142,26.561
JY5,3055.625,205.339,75.303,2.604,16.798,25.458
JY5,3055.75,208.298,75.734,2.618,16.787,24.889
JY5,3055.875,210.177,76.093,2.633,16.391,24.119
JY5,3056,210.818,76.164,2.644,16.033,23.189
JY5,3056.125,209.426,75.946,2.651,15.937,22.591
JY5,3056.25,205.92,75.384,2.657,16.113,22.574
JY5,3056.375,200.154,74.416,2.663,16.361,21.965
JY5,3056.5,193.382,73.28,2.663,16.367,19.68
JY5,3056.625,188.646,72.248,2.654,16.183,16.141
JY5,3056.75,188.06,71.437,2.638,15.834,13.669
JY5,3056.875,189.245,70.897,2.628,15.458,15.578
JY5,3057,188.54,70.781,2.627,15.178,28.621
JY5,3057.125,185.18,71.018,2.629,14.967,49.738
JY5,3057.25,182.503,71.401,2.63,14.848,65.935
JY5,3057.375,182.971,71.719,2.633,14.822,63.958
JY5,3057.5,186.388,71.823,2.639,14.823,51.13
JY5,3057.625,189.864,71.663,2.646,14.663,40.39
JY5,3057.75,191.422,71.357,2.653,14.248,40.158
JY5,3057.875,189.533,71.122,2.657,13.759,44.321
JY5,3058,185.2,71.095,2.66,13.367,45.473
JY5,3058.125,180.256,71.334,2.66,13.21,38.433
JY5,3058.25,176.926,71.657,2.657,13.316,26.811
JY5,3058.375,175.552,71.664,2.65,13.304,17.781
JY5,3058.5,175.672,71.108,2.642,12.725,17.268
JY5,3058.625,177.403,70.248,2.637,11.908,28.717
JY5,3058.75,180.68,69.604,2.635,11.555,54.959
JY5,3058.875,183.919,69.554,2.636,11.922,85.267
JY5,3059,185.178,70.107,2.635,12.44,106.259
JY5,3059.125,184.441,70.967,2.631,12.799,109.366
JY5,3059.25,183.532,71.631,2.621,13.079,103.756
JY5,3059.375,183.964,71.806,2.609,13.311,97.424
JY5,3059.5,185.583,71.38,2.6,13.304,93.441
JY5,3059.625,187.308,70.557,2.602,13.026,92.116
JY5,3059.75,187.709,69.581,2.612,12.787,94.249
JY5,3059.875,185.707,68.8,2.624,12.732,99.232
JY5,3060,182.319,68.465,2.628,12.649,104.537
JY5,3060.125,180.356,68.8,2.624,12.5,106.527
JY5,3060.25,181.319,69.727,2.617,12.6,102.826
JY5,3060.375,183.04,70.928,2.614,13.008,94.264
JY5,3060.5,183.573,71.849,2.616,13.283,84.035
JY5,3060.625,183.226,72.1,2.619,13.034,75.159
JY5,3060.75,184.485,71.693,2.619,12.67,66.165
JY5,3060.875,188.094,71.004,2.613,12.574,53.536
JY5,3061,193.047,70.54,2.604,12.829,39.187
JY5,3061.125,197.772,70.547,2.597,13.178,28.081
JY5,3061.25,199.914,70.874,2.6,13.382,24.791
JY5,3061.375,196.732,71.09,2.609,13.33,31.791
JY5,3061.5,189.64,70.935,2.615,13.187,52.401
JY5,3061.625,182.814,70.553,2.613,13.074,80.138
JY5,3061.75,180.073,70.195,2.604,12.997,102.352
JY5,3061.875,180.536,70.011,2.594,12.944,109.571
JY5,3062,181.078,70.033,2.589,12.822,107.02
JY5,3062.125,179.78,70.273,2.593,12.558,102.32
JY5,3062.25,177.482,70.71,2.605,12.378,96.585
JY5,3062.375,176.093,71.211,2.623,12.607,85.862
JY5,3062.5,176.938,71.711,2.637,13.109,68.287
JY5,3062.625,180.074,72.104,2.638,13.575,47.107
JY5,3062.75,183.232,72.225,2.624,13.631,29.344
JY5,3062.875,184.119,71.92,2.604,13.373,19.444
JY5,3063,182.195,71.252,2.588,13.01,17.443
JY5,3063.125,179.129,70.488,2.582,12.712,24.331
JY5,3063.25,176.481,69.944,2.584,12.578,46.508
JY5,3063.375,173.772,69.824,2.588,12.62,79.165
JY5,3063.5,170.35,70.062,2.59,12.645,105.615
JY5,3063.625,167.765,70.461,2.591,12.412,106.155
JY5,3063.75,167.691,70.771,2.587,11.802,86.019
JY5,3063.875,168.139,70.858,2.581,11.119,61.956
JY5,3064,166.81,70.647,2.574,10.608,48.94
JY5,3064.125,163.599,70.301,2.57,10.564,47.931
JY5,3064.25,160.801,70.041,2.571,11.029,58.699
JY5,3064.375,160.068,70.117,2.579,11.785,74.406
JY5,3064.5,163.688,70.611,2.594,12.409,82.08
JY5,3064.625,173.028,71.517,2.613,12.849,72.925
JY5,3064.75,187.752,72.524,2.63,13.276,53.521
JY5,3064.875,202.233,73.279,2.638,13.679,36.359
JY5,3065,210.382,73.558,2.631,13.837,28.018
JY5,3065.125,208.135,73.392,2.611,13.675,26.215
JY5,3065.25,197.762,72.821,2.591,13.401,30.071
JY5,3065.375,184.41,71.885,2.582,13.171,41.823
JY5,3065.5,174.648,70.85,2.589,13.032,58.667
JY5,3065.625,170.086,69.976,2.6,12.835,74.739
JY5,3065.75,169.495,69.564,2.609,12.53,82.295
JY5,3065.875,171.556,69.644,2.612,12.443,80.411
JY5,3066,176.257,70.134,2.608,12.695,71.739
JY5,3066.125,183.797,70.83,2.594,12.994,61.626
JY5,3066.25,191.836,71.515,2.574,13.052,53.866
JY5,3066.375,198.464,71.972,2.556,13.037,51.457
JY5,3066.5,203.012,72.192,2.548,13.1,57.214
JY5,3066.625,204.607,72.372,2.551,13.081,73.919
JY5,3066.75,202.862,72.627,2.555,12.794,100.571
JY5,3066.875,199.239,72.847,2.558,12.395,124.989
JY5,3067,197.618,72.995,2.56,12.193,137.478
JY5,3067.125,199.38,73.139,2.561,12.173,135.972
JY5,3067.25,202.634,73.278,2.557,12.214,130.472
JY5,3067.375,204.315,73.337,2.55,12.22,126.713
JY5,3067.5,204.08,73.262,2.544,12.172,125.894
JY5,3067.625,203.547,73.087,2.545,12.236,124.571
JY5,3067.75,203.562,72.837,2.552,12.485,114.747
JY5,3067.875,203.982,72.591,2.561,12.808,90.409
JY5,3068,203.781,72.46,2.569,13.003,58.01
JY5,3068.125,202.519,72.48,2.575,13.086,30.817
JY5,3068.25,200.031,72.502,2.578,13.175,17.106
JY5,3068.375,197.551,72.5,2.577,13.157,13.957
JY5,3068.5,196.36,72.611,2.575,12.771,16.082
JY5,3068.625,196.173,72.803,2.574,12.028,20.067
JY5,3068.75,195.613,72.908,2.572,11.429,24.656
JY5,3068.875,194.08,72.796,2.567,11.317,29.206
JY5,3069,191.975,72.485,2.561,11.754,36.406
JY5,3069.125,190.52,71.982,2.557,12.382,52.81
JY5,3069.25,190.218,71.374,2.556,12.852,81.452
JY5,3069.375,190.629,70.805,2.556,12.932,113.159
JY5,3069.5,190.222,70.408,2.558,12.599,135.489
JY5,3069.625,187.52,70.314,2.56,11.972,143.378
JY5,3069.75,184.425,70.561,2.56,11.443,141.043
JY5,3069.875,184.312,71.075,2.559,11.177,131.383
JY5,3070,188.763,71.698,2.559,11.092,116.144
JY5,3070.125,193.431,72.34,2.563,11.013,97.783
JY5,3070.25,194.573,72.789,2.569,10.952,78.867
JY5,3070.375,191.935,72.926,2.569,11.1,60.35
JY5,3070.5,189.046,72.83,2.562,11.396,43.758
JY5,3070.625,187.604,72.651,2.552,11.598,32.831
JY5,3070.75,188.338,72.415,2.546,11.66,28.974
JY5,3070.875,190.09,72.102,2.548,11.935,34.604
JY5,3071,190.738,71.721,2.555,12.504,54.158
JY5,3071.125,188.457,71.296,2.563,12.665,84.566
JY5,3071.25,184.036,70.896,2.568,12.02,113.59
JY5,3071.375,179.002,70.614,2.573,11.076,127.892
JY5,3071.5,174.946,70.467,2.576,10.585,127.775
JY5,3071.625,172.687,70.48,2.578,10.548,120.186
JY5,3071.75,173.266,70.661,2.576,10.625,109.989
JY5,3071.875,175.724,70.96,2.569,10.584,97.063
JY5,3072,178.282,71.265,2.557,10.461,84.286
JY5,3072.125,179.223,71.533,2.546,10.405,76.101
JY5,3072.25,178.294,71.727,2.543,10.554,75.364
JY5,3072.375,176.707,71.689,2.551,10.999,85.083
JY5,3072.5,176.702,71.326,2.567,11.754,105.118
JY5,3072.625,178.635,70.73,2.583,12.542,129.081
JY5,3072.75,182.481,70.229,2.592,12.749,142.345
JY5,3072.875,187.028,69.998,2.591,12.113,139.315
JY5,3073,190.105,70.06,2.585,11.184,123.827
JY5,3073.125,189.84,70.271,2.576,10.51,106.407
JY5,3073.25,188.115,70.403,2.57,10.129,91.841
JY5,3073.375,188.814,70.068,2.571,9.968,83.76
JY5,3073.5,194.959,69.371,2.576,10.163,82.94
JY5,3073.625,203.643,68.767,2.581,10.694,86.971
JY5,3073.75,211.764,68.77,2.586,11.319,86.459
JY5,3073.875,217.941,69.371,2.589,11.813,74.99
JY5,3074,223.559,70.452,2.589,12.235,54.086
JY5,3074.125,229.49,71.709,2.583,12.639,34.129
JY5,3074.25,234.259,72.773,2.574,12.898,22.461
JY5,3074.375,235.58,73.397,2.566,12.909,21.183
JY5,3074.5,232.203,73.634,2.562,12.77,27.14
JY5,3074.625,226.32,73.595,2.561,12.85,37.085
JY5,3074.75,220.887,73.331,2.562,13.181,46.801
JY5,3074.875,217.63,72.974,2.563,13.346,52.801
JY5,3075,215.937,72.676,2.561,13.061,55.304
JY5,3075.125,214.807,72.63,2.557,12.616,56.598
JY5,3075.25,213.403,72.788,2.553,12.478,57.068
JY5,3075.375,211.365,72.965,2.554,12.516,54.983
JY5,3075.5,208.796,73.015,2.559,12.406,49.889
JY5,3075.625,206.275,73.008,2.57,11.973,44.325
JY5,3075.75,204.888,72.993,2.581,11.462,41.527
JY5,3075.875,205.955,72.923,2.587,11.278,45.125
JY5,3076,209.698,72.784,2.582,11.563,57.276
JY5,3076.125,214.756,72.58,2.569,11.945,76.879
JY5,3076.25,219.401,72.278,2.558,12.032,94.917
JY5,3076.375,221.831,71.9,2.554,11.949,104.702
JY5,3076.5,220.929,71.644,2.555,12.043,104.574
JY5,3076.625,217.939,71.711,2.557,12.371,99.872
JY5,3076.75,220.17,72.147,2.56,12.632,91.716
JY5,3076.875,234.177,72.805,2.569,12.671,77.243
JY5,3077,259.616,73.487,2.58,12.607,57.333
JY5,3077.125,286.907,74.168,2.586,12.718,36.701
JY5,3077.25,308.564,74.83,2.582,13.093,22.519
JY5,3077.375,320.715,75.284,2.568,13.437,16.792
JY5,3077.5,323.55,75.309,2.552,13.528,20.17
JY5,3077.625,317.809,74.985,2.541,13.372,32.857
JY5,3077.75,309.34,74.531,2.534,13.055,51.955
JY5,3077.875,303.499,74.127,2.529,12.678,68.169
JY5,3078,301.531,73.853,2.526,12.458,72.123
JY5,3078.125,299.612,73.701,2.526,12.517,63.905
JY5,3078.25,295.217,73.59,2.529,12.634,51.749
JY5,3078.375,290.658,73.452,2.537,12.369,43.327
JY5,3078.5,292.324,73.366,2.553,11.982,39.147
JY5,3078.625,304.271,73.574,2.576,12.061,35.589
JY5,3078.75,327.165,74.146,2.592,12.957,30.102
JY5,3078.875,356.448,74.918,2.589,14.227,23.247
JY5,3079,384.895,75.498,2.566,15.171,17.48
JY5,3079.125,401.182,75.718,2.537,15.482,14.196
JY5,3079.25,400.149,75.652,2.512,15.428,14.426
JY5,3079.375,384.189,75.583,2.494,14.935,18.925
JY5,3079.5,366.583,75.675,2.48,13.944,27.811
JY5,3079.625,357.246,75.953,2.469,12.805,38.801
JY5,3079.75,364.448,76.268,2.462,12.027,47.668
JY5,3079.875,387.291,76.464,2.461,11.696,54.069
JY5,3080,420.465,76.26,2.47,11.601,60.936
JY5,3080.125,446.871,75.445,2.494,11.507,69.946
JY5,3080.25,443.996,73.766,2.534,11.35,82.798
JY5,3080.375,394.283,71.039,2.585,11.029,104.966
JY5,3080.5,307.082,67.651,2.624,10.47,137.591
JY5,3080.625,219.662,64.568,2.632,9.945,169.988
JY5,3080.75,168.38,63.104,2.607,9.84,178.585
JY5,3080.875,164.614,63.73,2.576,10.225,153.845
JY5,3081,192.165,66.336,2.556,10.759,104.608
JY5,3081.125,225.844,69.578,2.547,11.165,58.804
JY5,3081.25,242.751,72.228,2.543,11.416,30.723
JY5,3081.375,237.991,73.301,2.543,11.429,21.563
JY5,3081.5,220.508,73.151,2.55,11.089,20.317
JY5,3081.625,206.486,72.37,2.561,10.664,21.747
JY5,3081.75,201.027,71.609,2.57,10.395,22.95
JY5,3081.875,199.765,71.048,2.569,10.237,22.88
JY5,3082,196.69,70.593,2.557,9.98,22.304
JY5,3082.125,192.421,70.239,2.54,9.623,23.933
JY5,3082.25,193.559,70.164,2.528,9.43,30.439
JY5,3082.375,201.226,70.532,2.524,9.554,43.764
JY5,3082.5,210.097,71.25,2.528,9.899,59.631
JY5,3082.625,214.539,72.1,2.533,10.165,71.682
JY5,3082.75,214.316,72.678,2.535,10.253,75.368
JY5,3082.875,210.399,72.745,2.531,10.278,74.343
JY5,3083,202.995,72.483,2.526,10.255,72.908
JY5,3083.125,192.504,72.333,2.525,10.047,73.07
JY5,3083.25,182.588,72.411,2.529,9.779,74.215
JY5,3083.375,176.01,72.587,2.534,9.63,76.463
JY5,3083.5,171.4,72.584,2.54,9.539,81.036
JY5,3083.625,164.991,72.142,2.55,9.425,88.212
JY5,3083.75,155.9,71.229,2.566,9.4,95.719
JY5,3083.875,146.256,70.43,2.59,9.675,98.767
JY5,3084,139.35,70.204,2.619,10.36,95.064
JY5,3084.125,136.272,70.631,2.651,11.458,84.122
JY5,3084.25,136.907,71.469,2.673,12.833,69.573
JY5,3084.375,139.758,72.575,2.671,14.008,55.115
JY5,3084.5,143.873,73.738,2.644,14.695,44.547
JY5,3084.625,150.059,74.839,2.607,14.961,38.641
JY5,3084.75,158.878,76.062,2.583,15.266,36.944
JY5,3084.875,169.127,77.608,2.578,15.856,38.607
JY5,3085,177.52,79.231,2.586,16.804,42.858
JY5,3085.125,182.868,80.559,2.598,17.963,49.418
JY5,3085.25,185.683,81.239,2.616,18.91,56.533
JY5,3085.375,186.24,81.092,2.643,19.197,61.4
JY5,3085.5,183.494,79.934,2.674,18.805,61.526
JY5,3085.625,175.458,77.903,2.702,17.697,57.843
JY5,3085.75,160.598,75.049,2.725,15.935,53.107
JY5,3085.875,137.952,71.185,2.747,13.717,50.58
JY5,3086,108.509,66.683,2.777,11.302,53.146
JY5,3086.125,80.137,62.055,2.813,9.073,64.601
JY5,3086.25,59.249,57.86,2.847,7.309,96.528
JY5,3086.375,49.18,54.57,2.863,6.256,150.901
JY5,3086.5,46.488,52.723,2.852,5.873,213.185
