Well Name,Depth,GR,AC,DEN
JY59-2HF,2824.375,102.077,215.347,2.539
JY59-2HF,2824.5,102.101,216.28,2.537
JY59-2HF,2824.625,102.2,216.763,2.538
JY59-2HF,2824.75,102.517,216.745,2.542
JY59-2HF,2824.875,103.016,216.157,2.546
JY59-2HF,2825,103.586,215.282,2.548
JY59-2HF,2825.125,104.05,214.485,2.548
JY59-2HF,2825.25,104.304,214.096,2.543
JY59-2HF,2825.375,104.192,214.199,2.536
JY59-2HF,2825.5,103.533,214.688,2.523
JY59-2HF,2825.625,102.601,215.499,2.512
JY59-2HF,2825.75,101.7,216.266,2.505
JY59-2HF,2825.875,101,216.529,2.506
JY59-2HF,2826,100.642,215.877,2.511
JY59-2HF,2826.125,100.7,214.545,2.518
JY59-2HF,2826.25,101.127,213.282,2.518
JY59-2HF,2826.375,101.633,212.622,2.511
JY59-2HF,2826.5,102.088,212.843,2.497
JY59-2HF,2826.625,102.459,213.954,2.481
JY59-2HF,2826.75,102.817,215.547,2.465
JY59-2HF,2826.875,103.325,216.309,2.454
JY59-2HF,2827,104.105,216.04,2.453
JY59-2HF,2827.125,104.905,215.495,2.46
JY59-2HF,2827.25,105.579,215.275,2.471
JY59-2HF,2827.375,106.024,215.53,2.482
JY59-2HF,2827.5,106.139,215.902,2.489
JY59-2HF,2827.625,105.773,215.557,2.492
JY59-2HF,2827.75,104.945,214.243,2.497
JY59-2HF,2827.875,103.855,212.532,2.507
JY59-2HF,2828,102.784,211.311,2.517
JY59-2HF,2828.125,101.893,211.21,2.525
JY59-2HF,2828.25,101.15,211.088,2.526
JY59-2HF,2828.375,100.225,210.906,2.52
JY59-2HF,2828.5,99.02,210.785,2.515
JY59-2HF,2828.625,97.902,211.021,2.514
JY59-2HF,2828.75,97.223,212.066,2.514
JY59-2HF,2828.875,97.32,214.352,2.513
JY59-2HF,2829,98.488,216.313,2.507
JY59-2HF,2829.125,100.542,217.379,2.498
JY59-2HF,2829.25,102.696,217.472,2.491
JY59-2HF,2829.375,104.568,216.839,2.49
JY59-2HF,2829.5,105.771,216.04,2.498
JY59-2HF,2829.625,105.965,215.819,2.516
JY59-2HF,2829.75,105.006,215.756,2.543
JY59-2HF,2829.875,103.591,215.621,2.566
JY59-2HF,2830,102.321,215.439,2.577
JY59-2HF,2830.125,101.578,215.344,2.571
JY59-2HF,2830.25,101.676,215.192,2.55
JY59-2HF,2830.375,102.802,215.413,2.525
JY59-2HF,2830.5,104.429,216.187,2.509
JY59-2HF,2830.625,105.836,217.165,2.507
JY59-2HF,2830.75,106.741,217.923,2.516
JY59-2HF,2830.875,106.876,218.184,2.528
JY59-2HF,2831,106.099,217.997,2.537
JY59-2HF,2831.125,104.664,217.608,2.543
JY59-2HF,2831.25,103.478,217.177,2.557
JY59-2HF,2831.375,102.879,216.883,2.59
JY59-2HF,2831.5,103.037,216.882,2.635
JY59-2HF,2831.625,103.976,217.25,2.673
JY59-2HF,2831.75,105.492,217.811,2.675
JY59-2HF,2831.875,106.729,218.323,2.635
JY59-2HF,2832,107.45,218.958,2.585
JY59-2HF,2832.125,107.724,219.669,2.546
JY59-2HF,2832.25,107.641,220.093,2.533
JY59-2HF,2832.375,107.337,220.312,2.548
JY59-2HF,2832.5,107.025,220.764,2.565
JY59-2HF,2832.625,106.791,221.323,2.571
JY59-2HF,2832.75,106.402,221.557,2.57
JY59-2HF,2832.875,105.917,221.163,2.564
JY59-2HF,2833,105.461,220.582,2.559
JY59-2HF,2833.125,105.175,220.432,2.558
JY59-2HF,2833.25,105.124,220.631,2.564
JY59-2HF,2833.375,105.373,220.969,2.575
JY59-2HF,2833.5,105.898,221.272,2.586
JY59-2HF,2833.625,106.594,221.434,2.592
JY59-2HF,2833.75,107.302,221.386,2.592
JY59-2HF,2833.875,107.805,221.402,2.586
JY59-2HF,2834,107.868,221.363,2.579
JY59-2HF,2834.125,107.506,221.049,2.574
JY59-2HF,2834.25,106.968,220.255,2.571
JY59-2HF,2834.375,106.44,218.919,2.57
JY59-2HF,2834.5,105.994,217.623,2.571
JY59-2HF,2834.625,105.559,216.811,2.573
JY59-2HF,2834.75,105.169,216.532,2.574
JY59-2HF,2834.875,105.054,216.667,2.573
JY59-2HF,2835,105.228,216.969,2.572
JY59-2HF,2835.125,105.694,217.122,2.573
JY59-2HF,2835.25,106.527,216.942,2.577
JY59-2HF,2835.375,107.593,216.571,2.586
JY59-2HF,2835.5,108.768,216.215,2.593
JY59-2HF,2835.625,109.822,216.133,2.595
JY59-2HF,2835.75,110.609,216.597,2.589
JY59-2HF,2835.875,110.98,217.432,2.577
JY59-2HF,2836,110.537,218.362,2.563
JY59-2HF,2836.125,109.687,219.241,2.552
JY59-2HF,2836.25,108.649,219.813,2.546
JY59-2HF,2836.375,107.589,219.945,2.545
JY59-2HF,2836.5,106.528,220.208,2.546
JY59-2HF,2836.625,105.331,220.696,2.549
JY59-2HF,2836.75,104.349,221.156,2.554
JY59-2HF,2836.875,103.536,221.45,2.557
JY59-2HF,2837,103.107,221.594,2.555
JY59-2HF,2837.125,103.149,221.774,2.549
JY59-2HF,2837.25,103.673,222.029,2.539
JY59-2HF,2837.375,104.673,222.409,2.535
JY59-2HF,2837.5,105.579,222.946,2.54
JY59-2HF,2837.625,106.395,223.548,2.552
JY59-2HF,2837.75,106.99,224.079,2.567
JY59-2HF,2837.875,107.331,224.475,2.579
JY59-2HF,2838,107.519,224.989,2.581
JY59-2HF,2838.125,107.617,225.497,2.571
JY59-2HF,2838.25,107.857,225.803,2.555
JY59-2HF,2838.375,108.059,225.81,2.539
JY59-2HF,2838.5,108.128,225.519,2.527
JY59-2HF,2838.625,107.97,224.725,2.524
JY59-2HF,2838.75,107.408,223.297,2.536
JY59-2HF,2838.875,106.514,221.9,2.554
JY59-2HF,2839,105.474,220.906,2.577
JY59-2HF,2839.125,104.534,220.457,2.598
JY59-2HF,2839.25,103.848,220.476,2.613
JY59-2HF,2839.375,103.478,220.981,2.618
JY59-2HF,2839.5,103.561,221.563,2.608
JY59-2HF,2839.625,104.134,221.753,2.589
JY59-2HF,2839.75,105.14,221.249,2.564
JY59-2HF,2839.875,106.361,219.982,2.54
JY59-2HF,2840,107.512,218.303,2.52
JY59-2HF,2840.125,108.295,218.113,2.509
JY59-2HF,2840.25,108.449,220.39,2.504
JY59-2HF,2840.375,108.246,224.453,2.501
JY59-2HF,2840.5,107.878,228.626,2.496
JY59-2HF,2840.625,107.589,230.427,2.484
JY59-2HF,2840.75,107.61,228.121,2.467
JY59-2HF,2840.875,107.964,222.993,2.449
JY59-2HF,2841,108.405,218.881,2.442
JY59-2HF,2841.125,108.706,220.857,2.449
JY59-2HF,2841.25,108.671,232.418,2.469
JY59-2HF,2841.375,108.137,246.197,2.499
JY59-2HF,2841.5,107.011,243.418,2.525
JY59-2HF,2841.625,105.479,233.506,2.541
JY59-2HF,2841.75,103.741,224.296,2.545
JY59-2HF,2841.875,101.776,220.642,2.543
JY59-2HF,2842,99.665,222.97,2.539
JY59-2HF,2842.125,97.583,235.041,2.536
JY59-2HF,2842.25,95.847,247.366,2.536
JY59-2HF,2842.375,94.936,248.33,2.537
JY59-2HF,2842.5,95.058,238.149,2.538
JY59-2HF,2842.625,96.337,225.412,2.544
JY59-2HF,2842.75,98.711,220.88,2.556
JY59-2HF,2842.875,101.881,220.977,2.579
JY59-2HF,2843,105.234,221.218,2.605
JY59-2HF,2843.125,108.124,220.791,2.622
JY59-2HF,2843.25,110.369,219.918,2.626
JY59-2HF,2843.375,111.877,219.497,2.615
JY59-2HF,2843.5,112.645,221.219,2.595
JY59-2HF,2843.625,112.759,224.493,2.577
JY59-2HF,2843.75,112.457,227.889,2.568
JY59-2HF,2843.875,111.788,230.322,2.562
JY59-2HF,2844,110.881,231.169,2.558
JY59-2HF,2844.125,109.874,230.488,2.553
JY59-2HF,2844.25,108.894,228.035,2.549
JY59-2HF,2844.375,108.093,224.769,2.547
JY59-2HF,2844.5,107.451,221.806,2.547
JY59-2HF,2844.625,107.047,219.911,2.55
JY59-2HF,2844.75,106.798,219.374,2.554
JY59-2HF,2844.875,106.63,220.473,2.559
JY59-2HF,2845,106.649,222.473,2.562
JY59-2HF,2845.125,106.973,224.19,2.562
JY59-2HF,2845.25,107.441,225.015,2.558
JY59-2HF,2845.375,107.86,224.83,2.553
JY59-2HF,2845.5,108.033,224.132,2.547
JY59-2HF,2845.625,107.76,223.424,2.547
JY59-2HF,2845.75,106.721,222.744,2.55
JY59-2HF,2845.875,105.096,222.163,2.556
JY59-2HF,2846,103.346,222.012,2.563
JY59-2HF,2846.125,101.756,222.799,2.571
JY59-2HF,2846.25,100.556,224.748,2.58
JY59-2HF,2846.375,99.942,226.149,2.586
JY59-2HF,2846.5,100.006,226.247,2.583
JY59-2HF,2846.625,100.495,225.149,2.568
JY59-2HF,2846.75,101.253,223.484,2.547
JY59-2HF,2846.875,102.216,222.333,2.525
JY59-2HF,2847,103.349,222.63,2.513
JY59-2HF,2847.125,104.489,223.241,2.518
JY59-2HF,2847.25,105.445,223.498,2.531
JY59-2HF,2847.375,106.278,223.352,2.545
JY59-2HF,2847.5,106.89,223.231,2.555
JY59-2HF,2847.625,107.243,223.724,2.558
JY59-2HF,2847.75,107.438,224.66,2.556
JY59-2HF,2847.875,107.59,225.269,2.552
JY59-2HF,2848,107.635,224.75,2.55
JY59-2HF,2848.125,107.441,222.554,2.549
JY59-2HF,2848.25,107.106,218.75,2.549
JY59-2HF,2848.375,106.767,215.708,2.546
JY59-2HF,2848.5,106.308,214.942,2.541
JY59-2HF,2848.625,106.019,215.664,2.54
JY59-2HF,2848.75,105.746,216.836,2.549
JY59-2HF,2848.875,105.396,217.509,2.569
JY59-2HF,2849,104.818,217.405,2.597
JY59-2HF,2849.125,103.834,217.027,2.619
JY59-2HF,2849.25,102.608,216.745,2.625
JY59-2HF,2849.375,101.309,216.61,2.615
JY59-2HF,2849.5,100.382,216.563,2.598
JY59-2HF,2849.625,100.017,216.498,2.582
JY59-2HF,2849.75,100.245,216.62,2.572
JY59-2HF,2849.875,100.997,217.162,2.567
JY59-2HF,2850,101.87,217.91,2.563
JY59-2HF,2850.125,102.608,218.511,2.563
JY59-2HF,2850.25,103.023,218.611,2.567
JY59-2HF,2850.375,102.988,218.046,2.574
JY59-2HF,2850.5,102.494,217.574,2.585
JY59-2HF,2850.625,101.867,217.34,2.59
JY59-2HF,2850.75,101.571,217.088,2.593
JY59-2HF,2850.875,101.687,216.689,2.594
JY59-2HF,2851,102.114,216.19,2.595
JY59-2HF,2851.125,102.674,215.726,2.596
JY59-2HF,2851.25,103.151,215.707,2.592
JY59-2HF,2851.375,103.076,216.159,2.585
JY59-2HF,2851.5,102.58,216.675,2.573
JY59-2HF,2851.625,101.772,216.775,2.561
JY59-2HF,2851.75,100.849,216.153,2.551
JY59-2HF,2851.875,100.069,214.937,2.544
JY59-2HF,2852,99.728,213.742,2.543
JY59-2HF,2852.125,99.928,213.045,2.545
JY59-2HF,2852.25,100.426,213.262,2.548
JY59-2HF,2852.375,101.13,214.666,2.55
JY59-2HF,2852.5,101.996,217.22,2.549
JY59-2HF,2852.625,103.014,220.144,2.545
JY59-2HF,2852.75,104.169,222.743,2.538
JY59-2HF,2852.875,105.262,224.697,2.526
JY59-2HF,2853,106.076,225.82,2.512
JY59-2HF,2853.125,106.349,226.016,2.499
JY59-2HF,2853.25,105.791,225.401,2.491
JY59-2HF,2853.375,104.032,224.347,2.494
JY59-2HF,2853.5,101.562,223.07,2.5
JY59-2HF,2853.625,99.03,221.872,2.505
JY59-2HF,2853.75,96.892,221.069,2.51
JY59-2HF,2853.875,95.495,220.88,2.517
JY59-2HF,2854,95.054,221.197,2.54
JY59-2HF,2854.125,95.734,221.516,2.581
JY59-2HF,2854.25,96.735,221.702,2.622
JY59-2HF,2854.375,97.866,221.66,2.65
JY59-2HF,2854.5,98.943,221.329,2.656
JY59-2HF,2854.625,99.866,221.148,2.639
JY59-2HF,2854.75,100.79,221.82,2.613
JY59-2HF,2854.875,101.891,222.643,2.599
JY59-2HF,2855,103.073,223.149,2.6
JY59-2HF,2855.125,104.033,223.1,2.611
JY59-2HF,2855.25,104.607,222.55,2.625
JY59-2HF,2855.375,104.805,221.513,2.635
JY59-2HF,2855.5,104.534,220.331,2.632
JY59-2HF,2855.625,103.955,219.47,2.621
JY59-2HF,2855.75,103.1,218.971,2.608
JY59-2HF,2855.875,102.063,218.382,2.599
JY59-2HF,2856,100.95,217.321,2.597
JY59-2HF,2856.125,99.842,216.668,2.596
JY59-2HF,2856.25,98.951,217.079,2.588
JY59-2HF,2856.375,98.455,218.582,2.573
JY59-2HF,2856.5,98.574,220.813,2.556
JY59-2HF,2856.625,99.497,223.093,2.545
JY59-2HF,2856.75,101.315,224.634,2.547
JY59-2HF,2856.875,103.828,225.453,2.562
JY59-2HF,2857,106.222,225.938,2.575
JY59-2HF,2857.125,108.094,226.382,2.583
JY59-2HF,2857.25,109.39,226.838,2.583
JY59-2HF,2857.375,110.127,226.755,2.579
JY59-2HF,2857.5,110.225,226.258,2.58
JY59-2HF,2857.625,109.502,225.633,2.585
JY59-2HF,2857.75,108.222,225.03,2.591
JY59-2HF,2857.875,106.708,224.563,2.592
JY59-2HF,2858,105.204,224.319,2.586
JY59-2HF,2858.125,103.906,224.177,2.576
JY59-2HF,2858.25,103.136,224.188,2.566
JY59-2HF,2858.375,102.906,224.382,2.563
JY59-2HF,2858.5,103.239,224.662,2.563
JY59-2HF,2858.625,104.023,224.864,2.565
JY59-2HF,2858.75,105.063,224.951,2.566
JY59-2HF,2858.875,106.074,225.029,2.568
JY59-2HF,2859,106.334,224.843,2.571
JY59-2HF,2859.125,106.192,224.104,2.579
JY59-2HF,2859.25,105.742,222.696,2.59
JY59-2HF,2859.375,105.099,220.783,2.6
JY59-2HF,2859.5,104.39,218.717,2.604
JY59-2HF,2859.625,103.758,216.999,2.594
JY59-2HF,2859.75,103.547,216.001,2.574
JY59-2HF,2859.875,103.587,215.859,2.552
JY59-2HF,2860,103.879,216.518,2.534
JY59-2HF,2860.125,104.314,217.83,2.525
JY59-2HF,2860.25,104.652,219.767,2.526
JY59-2HF,2860.375,104.82,221.902,2.53
JY59-2HF,2860.5,105.046,223.811,2.531
JY59-2HF,2860.625,105.46,225.118,2.529
JY59-2HF,2860.75,106.06,225.575,2.527
JY59-2HF,2860.875,106.772,225.255,2.53
JY59-2HF,2861,107.492,224.873,2.546
JY59-2HF,2861.125,107.788,224.542,2.563
JY59-2HF,2861.25,107.525,224.218,2.573
JY59-2HF,2861.375,106.725,223.795,2.574
JY59-2HF,2861.5,105.483,223.208,2.568
JY59-2HF,2861.625,103.961,222.566,2.561
JY59-2HF,2861.75,102.555,221.786,2.566
JY59-2HF,2861.875,101.725,220.947,2.578
JY59-2HF,2862,101.43,220.34,2.591
JY59-2HF,2862.125,101.469,220.386,2.6
JY59-2HF,2862.25,101.571,221.221,2.602
JY59-2HF,2862.375,101.475,222.06,2.597
JY59-2HF,2862.5,101.175,222.213,2.592
JY59-2HF,2862.625,100.772,221.625,2.586
JY59-2HF,2862.75,100.479,220.661,2.58
JY59-2HF,2862.875,100.45,220.104,2.573
JY59-2HF,2863,100.779,220.429,2.565
JY59-2HF,2863.125,101.61,221.243,2.557
JY59-2HF,2863.25,102.75,221.91,2.553
JY59-2HF,2863.375,103.883,221.851,2.552
JY59-2HF,2863.5,104.766,220.751,2.555
JY59-2HF,2863.625,105.274,219.183,2.558
JY59-2HF,2863.75,105.467,218.159,2.56
JY59-2HF,2863.875,105.351,217.88,2.558
JY59-2HF,2864,104.992,218.243,2.554
JY59-2HF,2864.125,104.512,219.078,2.552
JY59-2HF,2864.25,103.943,220.283,2.553
JY59-2HF,2864.375,103.261,221.721,2.557
JY59-2HF,2864.5,102.438,222.659,2.56
JY59-2HF,2864.625,101.333,223.041,2.561
JY59-2HF,2864.75,100.181,223.423,2.561
JY59-2HF,2864.875,99.282,224.651,2.562
JY59-2HF,2865,98.965,227.153,2.566
JY59-2HF,2865.125,99.54,228.814,2.574
JY59-2HF,2865.25,101.007,229.279,2.589
JY59-2HF,2865.375,102.959,228.329,2.611
JY59-2HF,2865.5,104.933,225.716,2.632
JY59-2HF,2865.625,106.501,221.376,2.644
JY59-2HF,2865.75,107.271,218.741,2.637
JY59-2HF,2865.875,106.81,218.529,2.61
JY59-2HF,2866,105.271,219.51,2.58
JY59-2HF,2866.125,103.176,220.804,2.56
JY59-2HF,2866.25,101.046,221.711,2.552
JY59-2HF,2866.375,99.262,221.423,2.553
JY59-2HF,2866.5,98.033,219.439,2.553
JY59-2HF,2866.625,97.817,217.432,2.548
JY59-2HF,2866.75,98.334,216.319,2.544
JY59-2HF,2866.875,99.408,216.444,2.541
JY59-2HF,2867,100.747,217.513,2.543
JY59-2HF,2867.125,102.058,218.724,2.549
JY59-2HF,2867.25,103.165,219.298,2.556
JY59-2HF,2867.375,103.626,219.339,2.561
JY59-2HF,2867.5,103.64,219.141,2.566
JY59-2HF,2867.625,103.273,219.008,2.572
JY59-2HF,2867.75,102.673,219.058,2.579
JY59-2HF,2867.875,102.047,219.491,2.589
JY59-2HF,2868,101.549,219.593,2.593
JY59-2HF,2868.125,101.199,219.339,2.589
JY59-2HF,2868.25,101.02,218.836,2.581
JY59-2HF,2868.375,101.073,218.242,2.572
JY59-2HF,2868.5,101.395,217.6,2.569
JY59-2HF,2868.625,101.954,216.745,2.58
JY59-2HF,2868.75,102.509,216.045,2.596
JY59-2HF,2868.875,102.886,215.681,2.607
JY59-2HF,2869,103.145,215.738,2.607
JY59-2HF,2869.125,103.388,216.233,2.593
JY59-2HF,2869.25,103.684,217.26,2.571
JY59-2HF,2869.375,103.872,218.497,2.549
JY59-2HF,2869.5,103.75,219.31,2.537
JY59-2HF,2869.625,103.37,219.449,2.532
JY59-2HF,2869.75,102.758,219.201,2.534
JY59-2HF,2869.875,102.031,219.977,2.537
JY59-2HF,2870,101.452,221.726,2.541
JY59-2HF,2870.125,101.286,223.761,2.545
JY59-2HF,2870.25,101.478,225.949,2.552
JY59-2HF,2870.375,101.989,227.937,2.562
JY59-2HF,2870.5,102.756,228.915,2.575
JY59-2HF,2870.625,103.645,228.578,2.588
JY59-2HF,2870.75,104.297,228.566,2.597
JY59-2HF,2870.875,104.72,228.589,2.596
JY59-2HF,2871,105.168,228.482,2.585
JY59-2HF,2871.125,105.657,228.286,2.566
JY59-2HF,2871.25,106.147,228.485,2.546
JY59-2HF,2871.375,106.565,228.812,2.535
JY59-2HF,2871.5,106.663,229.2,2.536
JY59-2HF,2871.625,106.181,229.434,2.546
JY59-2HF,2871.75,105.05,229.322,2.557
JY59-2HF,2871.875,103.502,228.796,2.565
JY59-2HF,2872,101.848,228.509,2.566
JY59-2HF,2872.125,100.211,229.089,2.555
JY59-2HF,2872.25,98.93,229.913,2.541
JY59-2HF,2872.375,98.205,230.206,2.527
JY59-2HF,2872.5,98.173,229.454,2.516
JY59-2HF,2872.625,98.773,228.066,2.509
JY59-2HF,2872.75,99.78,226.675,2.507
JY59-2HF,2872.875,101.156,225.145,2.507
JY59-2HF,2873,102.362,224.09,2.507
JY59-2HF,2873.125,103.275,223.951,2.506
JY59-2HF,2873.25,103.84,224.778,2.499
JY59-2HF,2873.375,104.041,225.785,2.485
JY59-2HF,2873.5,103.849,226.673,2.467
JY59-2HF,2873.625,103.014,227.435,2.455
JY59-2HF,2873.75,101.936,227.708,2.458
JY59-2HF,2873.875,100.74,227.123,2.477
JY59-2HF,2874,99.521,225.598,2.508
JY59-2HF,2874.125,98.351,224.055,2.542
JY59-2HF,2874.25,97.3,222.633,2.564
JY59-2HF,2874.375,96.483,221.411,2.574
JY59-2HF,2874.5,95.845,220.455,2.575
JY59-2HF,2874.625,95.362,219.761,2.572
JY59-2HF,2874.75,94.997,218.934,2.567
JY59-2HF,2874.875,94.699,217.287,2.56
JY59-2HF,2875,94.67,215.2,2.552
JY59-2HF,2875.125,94.946,213.143,2.542
JY59-2HF,2875.25,95.321,211.59,2.529
JY59-2HF,2875.375,95.634,210.94,2.516
JY59-2HF,2875.5,95.785,211.612,2.505
JY59-2HF,2875.625,95.765,212.943,2.498
JY59-2HF,2875.75,95.688,213.958,2.495
JY59-2HF,2875.875,95.643,214.004,2.496
JY59-2HF,2876,95.795,213.038,2.502
JY59-2HF,2876.125,96.19,212.612,2.515
JY59-2HF,2876.25,96.693,214.503,2.551
JY59-2HF,2876.375,97.357,216.787,2.604
JY59-2HF,2876.5,98.106,218.46,2.65
JY59-2HF,2876.625,98.842,218.958,2.67
JY59-2HF,2876.75,99.5,218.246,2.654
JY59-2HF,2876.875,100.091,217.309,2.605
JY59-2HF,2877,100.799,217.986,2.549
JY59-2HF,2877.125,101.472,219.482,2.522
JY59-2HF,2877.25,101.918,220.728,2.519
JY59-2HF,2877.375,102.165,220.71,2.527
JY59-2HF,2877.5,102.238,219,2.53
JY59-2HF,2877.625,102.137,217.396,2.515
JY59-2HF,2877.75,102.044,217.619,2.491
JY59-2HF,2877.875,101.942,218.852,2.471
JY59-2HF,2878,101.922,219.761,2.466
JY59-2HF,2878.125,101.955,219.038,2.478
JY59-2HF,2878.25,102.003,216.883,2.505
JY59-2HF,2878.375,102.126,215.495,2.536
JY59-2HF,2878.5,102.194,215.843,2.557
JY59-2HF,2878.625,102.453,217.883,2.564
JY59-2HF,2878.75,102.845,220.952,2.553
JY59-2HF,2878.875,103.33,223.966,2.528
JY59-2HF,2879,103.899,226.289,2.494
JY59-2HF,2879.125,104.488,227.642,2.467
JY59-2HF,2879.25,104.959,228.151,2.452
JY59-2HF,2879.375,105.214,227.96,2.449
JY59-2HF,2879.5,105.211,227.134,2.454
JY59-2HF,2879.625,104.898,225.328,2.465
JY59-2HF,2879.75,104.173,223.382,2.481
JY59-2HF,2879.875,103.356,221.776,2.507
JY59-2HF,2880,102.859,220.692,2.54
JY59-2HF,2880.125,102.681,220.144,2.575
JY59-2HF,2880.25,102.769,219.992,2.604
JY59-2HF,2880.375,103.02,219.795,2.619
JY59-2HF,2880.5,103.173,219.582,2.621
JY59-2HF,2880.625,102.73,219.407,2.621
JY59-2HF,2880.75,101.714,219.325,2.623
JY59-2HF,2880.875,100.283,219.409,2.628
JY59-2HF,2881,98.717,219.877,2.633
JY59-2HF,2881.125,97.416,220.447,2.63
JY59-2HF,2881.25,97.132,221.028,2.625
JY59-2HF,2881.375,97.745,221.886,2.62
JY59-2HF,2881.5,99.008,223.219,2.62
JY59-2HF,2881.625,100.64,224.936,2.624
JY59-2HF,2881.75,102.305,226.079,2.626
JY59-2HF,2881.875,103.454,226.567,2.619
JY59-2HF,2882,103.795,226.43,2.607
JY59-2HF,2882.125,103.508,225.769,2.596
JY59-2HF,2882.25,102.676,224.709,2.591
JY59-2HF,2882.375,101.414,223.24,2.593
JY59-2HF,2882.5,99.875,220.934,2.604
JY59-2HF,2882.625,98.212,218.272,2.615
JY59-2HF,2882.75,96.694,215.945,2.621
JY59-2HF,2882.875,95.675,214.34,2.622
JY59-2HF,2883,95.316,213.302,2.618
JY59-2HF,2883.125,95.578,211.877,2.611
JY59-2HF,2883.25,96.147,210.382,2.604
JY59-2HF,2883.375,96.572,209.328,2.594
JY59-2HF,2883.5,96.652,208.845,2.584
JY59-2HF,2883.625,96.387,208.967,2.575
JY59-2HF,2883.75,95.957,210.05,2.57
JY59-2HF,2883.875,95.681,211.619,2.571
JY59-2HF,2884,95.766,211.984,2.575
JY59-2HF,2884.125,96.264,211.719,2.579
JY59-2HF,2884.25,96.993,211.875,2.581
JY59-2HF,2884.375,97.736,213.462,2.581
JY59-2HF,2884.5,98.208,215.508,2.58
JY59-2HF,2884.625,97.994,216.898,2.581
JY59-2HF,2884.75,97.145,217.381,2.584
JY59-2HF,2884.875,96.259,216.641,2.588
JY59-2HF,2885,95.788,214.744,2.593
JY59-2HF,2885.125,95.96,212.656,2.596
JY59-2HF,2885.25,96.771,211.564,2.594
JY59-2HF,2885.375,98.015,211.054,2.584
JY59-2HF,2885.5,99.349,210.841,2.566
JY59-2HF,2885.625,100.521,210.905,2.545
JY59-2HF,2885.75,101.498,211.478,2.526
JY59-2HF,2885.875,102.267,213.004,2.513
JY59-2HF,2886,102.747,214.977,2.511
JY59-2HF,2886.125,103.071,216.642,2.514
JY59-2HF,2886.25,103.208,217.629,2.52
JY59-2HF,2886.375,103.206,217.887,2.526
JY59-2HF,2886.5,102.817,217.765,2.532
JY59-2HF,2886.625,101.668,217.277,2.54
JY59-2HF,2886.75,99.647,216.487,2.55
JY59-2HF,2886.875,97.088,215.045,2.558
JY59-2HF,2887,94.619,212.687,2.564
JY59-2HF,2887.125,92.549,209.328,2.574
JY59-2HF,2887.25,91.129,205.338,2.597
JY59-2HF,2887.375,90.561,202.916,2.642
JY59-2HF,2887.5,90.701,203.095,2.685
JY59-2HF,2887.625,91.333,205.68,2.701
JY59-2HF,2887.75,92.329,209.847,2.682
JY59-2HF,2887.875,93.456,214.253,2.633
JY59-2HF,2888,94.478,216.031,2.571
JY59-2HF,2888.125,95.332,215.326,2.534
JY59-2HF,2888.25,96.148,213.568,2.527
JY59-2HF,2888.375,96.926,211.794,2.536
JY59-2HF,2888.5,97.7,210.733,2.55
JY59-2HF,2888.625,98.524,210.931,2.559
JY59-2HF,2888.75,99.455,212.262,2.559
JY59-2HF,2888.875,100.302,213.1,2.551
JY59-2HF,2889,100.998,213.572,2.541
JY59-2HF,2889.125,101.364,214.217,2.528
JY59-2HF,2889.25,101.323,215.634,2.515
JY59-2HF,2889.375,100.87,216.793,2.499
JY59-2HF,2889.5,100.065,217.123,2.484
JY59-2HF,2889.625,99.181,216.48,2.479
JY59-2HF,2889.75,98.403,214.943,2.483
JY59-2HF,2889.875,97.944,212.884,2.495
JY59-2HF,2890,97.923,211.182,2.514
JY59-2HF,2890.125,98.358,211.345,2.533
JY59-2HF,2890.25,99.331,213.526,2.55
JY59-2HF,2890.375,100.542,217.387,2.564
JY59-2HF,2890.5,101.83,221.972,2.574
JY59-2HF,2890.625,103.033,225.864,2.58
JY59-2HF,2890.75,104.029,227.593,2.58
JY59-2HF,2890.875,104.779,227.444,2.575
JY59-2HF,2891,104.84,225.875,2.567
JY59-2HF,2891.125,104.409,223.36,2.558
JY59-2HF,2891.25,103.622,220.41,2.548
JY59-2HF,2891.375,102.706,217.504,2.538
JY59-2HF,2891.5,101.93,215.074,2.531
JY59-2HF,2891.625,101.554,213.712,2.537
JY59-2HF,2891.75,101.936,213.716,2.556
JY59-2HF,2891.875,102.756,214.852,2.581
JY59-2HF,2892,103.895,216.408,2.607
JY59-2HF,2892.125,105.183,217.079,2.624
JY59-2HF,2892.25,106.313,216.202,2.625
JY59-2HF,2892.375,106.889,214.34,2.612
JY59-2HF,2892.5,106.819,212.311,2.596
JY59-2HF,2892.625,106.392,210.945,2.579
JY59-2HF,2892.75,105.77,210.883,2.565
JY59-2HF,2892.875,105.037,212.319,2.553
JY59-2HF,2893,104.317,214.306,2.542
JY59-2HF,2893.125,103.478,215.828,2.528
JY59-2HF,2893.25,102.754,216.429,2.514
JY59-2HF,2893.375,102.251,216.152,2.501
JY59-2HF,2893.5,102.063,215.595,2.491
JY59-2HF,2893.625,102.273,215.749,2.489
JY59-2HF,2893.75,102.586,217.257,2.494
JY59-2HF,2893.875,102.782,219.585,2.503
JY59-2HF,2894,102.688,221.86,2.511
JY59-2HF,2894.125,102.343,223.12,2.516
JY59-2HF,2894.25,101.862,222.628,2.516
JY59-2HF,2894.375,101.28,221.279,2.516
JY59-2HF,2894.5,101.066,219.746,2.521
JY59-2HF,2894.625,101.404,218.253,2.532
JY59-2HF,2894.75,102.259,216.897,2.547
JY59-2HF,2894.875,103.417,216.096,2.558
