Well Name,Depth,GR,AC,DEN,CNL,LLS,K,Facies
JY37-4,3065.954,207.485,241.419,2.694,17.968,10.89,4.063,4
JY37-4,3066.079,208.064,242.23,2.692,18.171,12.607,4.138,4
JY37-4,3066.204,208.689,243.215,2.69,18.37,14.729,4.219,4
JY37-4,3066.329,209.44,244.096,2.686,18.624,17.083,4.292,4
JY37-4,3066.454,210.124,244.625,2.68,18.818,18.925,4.36,4
JY37-4,3066.579,210.438,244.676,2.671,18.791,19.541,4.422,4
JY37-4,3066.704,210.474,244.278,2.664,18.554,19.064,4.465,4
JY37-4,3066.829,210.776,243.641,2.664,18.215,18.177,4.483,4
JY37-4,3066.954,212.174,243.204,2.671,17.873,17.476,4.485,4
JY37-4,3067.079,215.286,243.433,2.681,17.643,17.25,4.492,4
JY37-4,3067.204,219.967,244.485,2.688,17.664,17.495,4.513,4
JY37-4,3067.329,225.168,246.113,2.686,17.947,18.073,4.541,4
JY37-4,3067.454,229.346,247.796,2.674,18.279,18.828,4.56,4
JY37-4,3067.579,232.054,249.046,2.658,18.401,19.673,4.563,4
JY37-4,3068.079,232.468,246.875,2.659,18.089,20.264,4.343,4
JY37-4,3068.204,229.25,246.334,2.665,18.161,19.262,4.238,4
JY37-4,3068.329,228.62,246.575,2.663,18.395,18.163,4.149,4
JY37-4,3075.329,256.606,243.935,2.637,19.168,20.036,4.484,4
JY37-4,3077.454,221.291,252.299,2.677,22.342,13.378,3.861,4
JY37-4,3077.579,221.939,252.33,2.674,21.438,13.54,3.886,4
JY37-4,3077.704,218.873,251.478,2.669,20.558,14.489,3.929,4
JY37-4,3077.829,214.587,249.957,2.666,20.686,15.647,3.962,4
JY37-4,3077.954,211.843,248.475,2.666,21.206,16.477,3.959,4
JY37-4,3078.079,211.177,247.946,2.667,21.45,16.748,3.93,4
JY37-4,3078.204,211.325,248.601,2.665,21.79,16.669,3.905,4
JY37-4,3078.329,211.848,249.906,2.659,22.228,16.49,3.888,4
JY37-4,3079.454,220.686,250.687,2.659,20.403,15.388,4.617,4
JY37-4,3079.579,219.884,251.551,2.661,20.311,15.789,4.646,4
JY37-4,3079.704,220.995,251.563,2.663,20.652,15.927,4.666,4
JY37-4,3079.829,223.417,250.63,2.663,20.855,15.848,4.682,4
JY37-4,3079.954,224.575,248.801,2.662,20.708,15.753,4.701,4
JY37-4,3080.079,222.218,246.325,2.665,20.469,15.828,4.72,4
JY37-4,3080.204,216.863,243.751,2.677,20.399,16.092,4.736,4
JY37-4,3080.329,212.075,241.842,2.693,20.446,16.395,4.729,4
JY37-4,3080.454,211.088,241.307,2.705,20.546,16.616,4.676,4
JY37-4,3080.579,213.713,242.471,2.704,20.737,16.768,4.599,4
JY37-4,3080.704,218.135,245.082,2.691,20.886,16.926,4.526,4
JY37-4,3080.829,223.078,248.098,2.672,20.823,17.074,4.437,4
JY37-4,3082.204,229.038,249.149,2.637,22.834,17.906,4.526,4
JY37-4,3083.079,236.239,248.004,2.658,21.739,11.212,4.49,4
JY37-4,3083.204,236.492,246.937,2.675,21.626,4.201,4.554,4
JY37-4,3083.329,234.959,246.398,2.69,21.248,2.591,4.629,4
JY37-4,3083.454,233.098,246.467,2.694,21.064,2.475,4.686,4
JY37-4,3083.579,232.153,247.065,2.687,21.244,3.176,4.719,4
JY37-4,3083.704,232.112,247.084,2.674,21.676,3.218,4.718,4
JY37-4,3083.829,228.505,248.651,2.663,22.014,7.007,4.682,4
JY37-4,3083.954,225.634,248.68,2.662,22.015,9.321,4.667,4
JY37-4,3084.454,216.518,245.358,2.661,21.061,20.876,4.934,4
JY37-4,3084.579,213.11,246.076,2.669,20.375,20.781,4.96,4
JY37-4,3084.704,211.964,247.857,2.678,19.95,18.976,4.925,4
JY37-4,3084.829,212.997,249.877,2.681,20.123,16.71,4.841,4
JY37-4,3084.954,213.696,250.558,2.675,20.55,15.199,4.74,4
JY37-4,3085.079,212.331,248.643,2.661,20.514,14.768,4.63,4
JY37-4,3085.454,192.634,228.519,2.704,16.148,16.852,4.113,4
JY37-4,3085.579,185.776,222.806,2.742,14.9,17.172,3.939,4
JY37-4,3085.704,184.382,220.812,2.763,14.496,15.991,3.849,4
JY37-4,3086.329,221.308,241.07,2.658,22.755,12.745,3.988,4
JY37-4,3086.704,225.981,246.908,2.661,23.762,21.72,4.37,4
JY37-4,3086.829,228.038,248.172,2.666,24.013,27.46,4.433,4
JY37-4,3086.954,229.633,248.928,2.669,23.548,33.634,4.435,4
JY37-4,3087.079,229.7,249.015,2.671,22.457,35.521,4.354,4
JY37-4,3087.204,228.436,248.309,2.673,21.364,28.867,4.207,4
JY37-4,3087.329,227.199,246.938,2.678,20.733,17.727,4.037,4
JY37-4,3087.454,227.37,245.218,2.688,20.544,9.479,3.86,4
JY37-4,3087.579,229.184,243.492,2.704,20.547,5.545,3.681,4
JY37-4,3088.079,232.088,243.068,2.712,20.8,5.878,3.678,4
JY37-4,3088.204,230.639,244.988,2.685,21.557,7.619,3.84,4
JY37-4,3088.329,229.601,247.171,2.661,22.319,9.666,4,4
JY37-4,3090.704,209.93,241.782,2.67,21.021,16.739,3.907,4
JY37-4,3090.829,212.3,241.197,2.665,20.869,16.879,4.051,4
JY37-4,3091.829,209.757,241.574,2.674,20.719,13.004,3.856,4
JY37-4,3091.954,212.397,242.09,2.674,20.72,13.647,3.915,4
JY37-4,3092.079,214.44,242.229,2.669,21.271,14.52,3.966,4
JY37-4,3092.204,215.029,242.088,2.668,21.666,15.304,3.972,4
JY37-4,3092.329,214.007,241.955,2.666,22.112,15.636,3.945,4
JY37-4,3092.454,212.148,241.891,2.666,22.526,15.491,3.879,4
JY37-4,3092.954,213.684,242.599,2.666,21.763,17.603,3.874,4
JY37-4,3093.079,211.492,243.426,2.666,21.857,18.156,4.018,4
JY37-4,3093.204,210.384,244.494,2.668,22.146,18.341,4.176,4
JY37-4,3093.329,211.145,245.601,2.672,22.447,18.419,4.3,4
JY37-4,3093.454,212.189,246.458,2.673,22.542,18.589,4.378,4
JY37-4,3093.579,212.359,246.874,2.673,22.402,18.817,4.422,4
JY37-4,3093.704,212.145,246.905,2.674,22.228,18.97,4.442,4
JY37-4,3093.829,212.621,246.697,2.677,22.107,19.075,4.434,4
JY37-4,3093.954,214.687,246.257,2.678,21.881,19.424,4.391,4
JY37-4,3094.204,219.647,244.309,2.677,21.183,20.472,4.223,4
JY37-4,3094.329,218.412,242.797,2.678,21.063,18.992,4.062,4
JY37-4,3094.454,214.954,241.203,2.685,21.206,15.356,3.853,4
JY37-4,3094.579,211.952,240.037,2.7,21.565,11.505,3.677,4
JY37-4,3095.079,214.555,241.491,2.702,21.013,12.334,3.562,4
JY37-4,3099.954,238.897,241.389,2.713,18.475,10.449,4.255,4
JY37-4,3100.079,228.205,241.055,2.73,18.897,8.852,4.177,4
JY37-4,3100.204,217.69,239.244,2.73,19.014,8.892,3.982,4
JY37-4,3100.329,211.639,235.598,2.718,18.554,9.685,3.742,4
JY37-4,3112.579,179.12,220.58,2.689,14.099,34.14,3.575,4
JY37-4,3112.704,177.645,218.953,2.696,14.171,34.653,3.516,4
JY37-4,3112.829,175.792,217.413,2.701,14.225,35.002,3.464,5
JY37-4,3112.954,174.598,216.58,2.702,14.371,35.004,3.432,5
JY37-4,3113.079,174.194,216.768,2.694,14.771,34.711,3.413,5
JY37-4,3121.579,184.751,209.141,2.711,13.872,33.943,2.96,5
JY37-4,3121.704,183.97,210.938,2.709,14.019,34.034,2.996,5
JY37-4,3121.829,184.306,214.303,2.699,14.502,33.485,3.032,5
JY37-4,3149.204,180.341,208.016,2.71,13.218,38.015,3.461,5
JY37-4,3149.329,177.226,209.396,2.712,13.688,38.29,3.309,5
JY37-3,3219.5,157.951,192.409,2.701,14.957,53.706,3.685,4
JY37-3,3223.125,178.131,225.894,2.658,23.023,20.996,3.982,4
JY37-3,3223.5,174.889,229.477,2.735,24.907,19.012,3.699,4
JY37-3,3223.625,169.215,230.464,2.731,23.21,18.693,3.618,4
JY37-3,3225.375,157.74,205.73,2.705,16.581,37.463,3.377,5
JY37-3,3225.5,162.254,212.016,2.709,18.257,32.696,3.49,5
JY37-3,3225.625,163.387,217.223,2.713,19.364,29.775,3.573,4
JY37-3,3225.75,160.824,220.177,2.714,19.117,28.279,3.624,4
JY37-3,3225.875,155.154,219.643,2.705,17.464,28.558,3.571,4
JY37-3,3226.875,160.885,211.787,2.671,15.835,33.199,3.426,5
JY37-3,3227,164.255,213.809,2.677,17.616,30.175,3.366,5
JY37-3,3227.125,164.166,213.764,2.685,18.423,30.14,3.271,5
JY37-3,3227.25,160.567,213.579,2.694,17.728,31.445,3.162,5
JY37-3,3229.25,165.751,231.359,2.696,20.11,21.894,3.636,4
JY37-3,3231.5,158.859,217.268,2.686,16.453,35.887,3.615,4
JY37-3,3240.125,169.653,198.333,2.727,15.705,56.003,3.555,5
JY37-3,3240.375,163.6,199.324,2.715,14.691,54.742,3.556,5
JY37-3,3240.5,158.643,200.237,2.706,14.009,60.505,3.412,5
JY37-3,3253,162.786,203.131,2.689,13.241,54.621,3.104,5
JY37-3,3271.5,179.641,228.096,2.688,15.92,33.625,3.44,5
JY37-3,3275,169.367,210.614,2.684,17.155,34.613,3.724,4
JY37-3,3275.125,166.491,211.509,2.687,16.69,33.255,3.605,4
JY37-3,3275.25,162.134,212.894,2.691,16.131,29.567,3.57,4
JY37-3,3275.375,155.227,216.261,2.692,15.247,27.823,3.547,5
JY37-3,3292.625,165.689,228.269,2.717,14.86,40.849,3.216,5
JY37-3,3307.625,188.464,221.831,2.661,23.248,6.709,4.291,4
JY37-3,3311,180.603,219.716,2.673,23.586,21.533,3.998,4
JY37-3,3335.25,180.494,217.18,2.661,22.959,22.29,4.671,4
JY37-3,3335.375,180.792,217.331,2.662,22.501,22.141,4.583,4
JY37-3,3336.25,185.8,219.263,2.658,21.19,21.429,4.538,4
JY37-3,3340.625,191.043,221.678,2.698,22.418,19.169,3.83,4
JY37-3,3340.75,191.324,221.398,2.699,20.319,16.192,3.794,4
JY37-3,3340.875,191.749,221.341,2.701,18.437,14.132,3.771,4
JY37-3,3341,192.081,221.587,2.701,18.467,13.496,3.76,4
JY37-3,3341.125,192.17,222.103,2.697,20.23,14.081,3.763,4
JY37-3,3341.25,191.884,222.703,2.692,22.315,15.542,3.786,4
JY37-3,3341.375,191.144,223.136,2.688,23.283,17.38,3.842,4
JY37-3,3343.5,190.649,226.578,2.663,20.386,16.651,4.236,4
JY37-3,3343.625,191.065,226.655,2.659,20.349,18.966,4.21,4
JY37-3,3343.75,190.967,226.314,2.661,20.414,20.559,4.198,4
JY37-3,3345.625,187.652,225.004,2.663,20.134,21.123,4.511,4
JY37-3,3346.25,189.769,225.506,2.662,19.487,24.197,4.212,4
JY37-3,3347.75,191.318,224.064,2.658,20.224,25.924,4.792,4
JY37-3,3347.875,190.926,223.877,2.662,20.011,25.671,4.682,4
JY37-3,3348,190.46,223.612,2.662,20.137,24.929,4.585,4
JY37-3,3348.125,189.96,223.298,2.661,20.423,24.141,4.515,4
JY37-3,3348.25,189.466,222.99,2.662,20.533,23.606,4.491,4
JY37-3,3349,187.162,222.918,2.662,20.283,24.318,4.401,4
JY37-3,3349.125,186.852,222.831,2.663,20.311,23.231,4.325,4
JY37-3,3349.625,187.518,221.665,2.661,21.268,21.375,4.087,4
JY37-3,3349.75,187.997,221.605,2.66,21.065,22.742,4.076,4
JY37-3,3349.875,188.943,221.773,2.66,20.592,23.732,4.086,4
JY37-3,3352.5,199.885,224.039,2.665,18.268,24.876,4.226,4
JY37-3,3352.625,199.219,224.155,2.672,18.232,19.543,4.324,4
JY37-3,3352.75,198.815,224.962,2.672,18.695,14.454,4.398,4
JY37-3,3352.875,198.884,226.253,2.666,19.371,11.924,4.441,4
JY37-3,3356.875,196.406,229.546,2.667,17.737,15.429,4.104,4
JY37-3,3357,195.757,236.505,2.664,18.181,12.661,4.077,4
JY37-3,3365.625,198.481,236.423,2.67,21.927,23.09,3.812,4
JY37-3,3365.75,197.342,235.204,2.674,22.061,23.303,3.906,4
JY37-3,3365.875,195.656,234.594,2.673,21.971,23.491,3.99,4
JY37-3,3366,193.619,234.196,2.676,21.815,23.474,4.064,4
JY37-3,3366.75,188.342,226.441,2.663,23.022,23.424,4.509,4
JY37-3,3366.875,188.036,226.437,2.663,23.512,23.227,4.533,4
JY37-3,3367,187.717,226.837,2.663,23.515,23.225,4.478,4
JY37-3,3367.125,187.399,227.356,2.662,23.742,22.969,4.367,4
JY37-3,3367.5,186.775,226.791,2.661,24.203,22.542,3.953,4
JY37-3,3367.75,188.563,225.246,2.663,23.944,22.738,3.858,4
JY37-3,3367.875,190.268,224.972,2.675,23.674,22.609,3.887,4
JY37-3,3369.5,184.997,222.947,2.662,20.2,24.649,4.172,4
JY37-3,3372.25,178.778,224.785,2.659,19.329,26.206,4.11,4
JY37-3,3372.75,181.338,225.122,2.685,19.614,10.048,3.77,4
JY37-3,3372.875,181.718,224.393,2.679,19.589,9.768,3.711,4
JY37-3,3373.375,186.789,222.701,2.661,19.172,15.565,3.853,4
JY37-3,3373.5,188.59,223.325,2.663,19.076,16.259,3.932,4
JY37-3,3373.625,189.935,224.292,2.665,19.22,17.555,4.033,4
JY37-3,3373.75,190.615,225.45,2.664,19.508,19.504,4.161,4
JY37-3,3373.875,190.702,226.601,2.66,19.69,21.38,4.277,4
JY37-3,3374.5,192.735,229.087,2.66,20.187,22.62,4.489,4
JY37-3,3375,192.437,228.058,2.662,18.511,18.76,4.547,4
JY37-3,3375.125,191.225,227.641,2.662,18.5,19.443,4.531,4
JY37-3,3375.75,185.958,226.466,2.674,19.207,13.89,3.845,4
JY37-3,3376.75,187.215,227.475,2.663,17.96,26.961,4.019,4
JY37-3,3376.875,185.585,226.924,2.673,17.654,26.965,4.089,4
JY37-3,3379,175.782,217.073,2.684,16.71,25.876,3.608,4
JY37-3,3390.625,170.701,201.828,2.72,14.328,42.193,2.891,5
JY37-3,3390.75,180.009,204.897,2.689,14.763,41.689,2.897,5
JY37-3,3394.125,193.867,228.367,2.685,18.916,27.561,3.676,4
JY37-3,3394.25,194.567,227.632,2.692,19.07,27.086,3.723,4
JY37-3,3394.375,195.207,227.867,2.695,19.07,26.717,3.766,4
JY37-3,3394.5,195.845,228.954,2.691,19.038,26.437,3.775,4
JY37-3,3395.625,202.774,235.664,2.662,21.909,17.201,3.917,4
JY37-3,3395.75,201.436,234.167,2.667,21.912,16.766,4.128,4
JY37-3,3395.875,200.17,233.841,2.668,21.876,17.949,4.275,4
JY37-3,3396,199.307,234.501,2.663,21.725,19.572,4.375,4
JY37-3,3398.625,190.206,239.006,2.661,24.016,19.345,4.038,4
JY37-3,3398.75,191.22,237.559,2.668,23.411,21.281,3.967,4
JY37-3,3398.875,192.989,233.855,2.682,23.016,22.72,3.894,4
JY37-3,3399,195.223,228.887,2.696,22.992,22.918,3.849,4
JY37-3,3399.125,197.493,224.338,2.703,23.006,22.615,3.854,4
JY37-3,3399.375,200.857,221.672,2.687,22.513,22.499,3.859,4
JY37-3,3399.5,201.731,223.86,2.671,22.572,22.447,3.834,4
JY37-3,3402.125,209.626,234.755,2.66,24.627,27.997,3.891,4
JY37-3,3402.5,218.691,234.795,2.666,24.209,37.343,4.114,4
JY37-3,3402.625,221.505,235.784,2.663,23.572,42.268,4.123,4
JY37-3,3402.75,222.724,236.284,2.658,23.198,39.144,4.086,4
JY37-3,3403,218.967,234.578,2.66,23.235,14.159,3.905,4
JY37-3,3403.375,204.931,232.775,2.678,24.047,7.029,3.872,4
JY37-3,3403.5,200.877,233.688,2.671,23.524,8.164,3.915,4
JY37-3,3403.625,197.728,234.808,2.662,22.939,9.919,4.006,4
JY37-3,3404.375,193.031,230.951,2.665,24.215,30.986,3.885,4
JY37-3,3404.625,188.846,223.074,2.684,23.541,25.277,3.671,4
JY37-3,3404.75,186.3,220.63,2.688,23.403,22.286,3.585,4
JY37-3,3406,172.553,207.209,2.767,19.289,17.673,3.274,5
JY37-3,3406.375,185.994,198.799,2.729,18.79,18.957,3.112,5
JY37-3,3407.25,204.662,232.864,2.66,21.467,15.99,3.912,4
JY37-3,3407.375,203.406,233.918,2.662,21.706,16.997,3.936,4
JY37-3,3407.875,200.256,232.805,2.672,22.269,32.79,3.845,4
JY37-3,3408,201.092,230.675,2.686,23.042,51.807,3.866,4
JY37-3,3409.5,212.058,231.554,2.684,21.464,5.777,3.784,4
JY37-3,3412,195.498,216.702,2.667,21.049,19.24,3.979,4
JY37-3,3412.125,196.212,217.061,2.676,20.917,19.646,4.021,4
JY37-3,3414.375,196.103,218.544,2.664,18.588,18.038,4.131,4
JY37-3,3415.875,195.276,228.812,2.662,20.518,17.791,4.203,4
JY37-3,3416.875,197.668,232.758,2.667,20.807,22.427,3.872,4
JY37-3,3417,197.917,231.605,2.673,21.271,22.053,3.941,4
JY37-3,3417.125,197.894,230.486,2.679,21.606,21.548,3.992,4
JY37-3,3417.25,197.699,229.645,2.68,21.763,20.965,4.026,4
JY37-3,3417.375,197.321,229.165,2.675,21.874,20.432,4.043,4
JY37-3,3417.5,196.81,228.975,2.667,22.113,20.122,4.045,4
JY37-3,3425.125,215.198,223.979,2.664,20.828,6.346,4.12,4
JY37-3,3425.5,196.573,234.604,2.675,20.052,6.574,4.101,4
JY37-3,3426.5,161.214,209.27,2.678,14.07,65.67,3.281,5
JY37-3,3426.625,161.898,204.512,2.7,13.829,57.063,3.141,5
JY37-3,3426.75,162.855,201.014,2.702,13.787,45.118,3.027,5
JY37-3,3426.875,163.956,200.242,2.685,13.735,35.808,2.997,5
JY37-3,3427,165.112,202.382,2.662,13.653,30.111,3.025,5
JY37-3,3435.125,172.107,205.391,2.685,13.818,45.865,3.114,5
JY37-3,3439.5,170.873,215.571,2.689,15.824,45.249,3.193,5
JY37-3,3439.625,171.113,213.288,2.687,15.569,45.785,3.058,5
JY37-3,3466.5,171.146,197.336,2.686,14.386,38.552,3.28,5
JY37-3,3473.875,174.61,207.767,2.727,14.959,39.372,3.174,5
JY37-3,3474,174.659,211.938,2.733,14.955,35.521,3.241,5
JY37-3,3474.25,172.695,217.665,2.679,14.592,35.963,3.438,5
JY37-3,3483.625,156.914,204.548,2.663,13.698,49.598,3.31,5
JY37-3,3483.75,156.966,203.461,2.675,13.435,50.057,3.313,5
JY37-3,3483.875,157.462,203.23,2.684,13.358,50.505,3.307,5
JY37-3,3484,158.34,203.718,2.688,13.552,50.953,3.281,5
JY37-3,3585.125,168.072,226.475,2.668,16.85,43.419,2.812,5
JY37-4,2976.829,188.173,229.985,2.709,19.662,19.574,3.532,4
JY37-4,2993.954,207.773,237.599,2.673,25.286,17.197,4.25,4
JY37-4,2994.954,206.878,239.903,2.691,21.782,16.367,5.191,4
JY37-4,2995.454,197.487,239.179,2.66,20.682,16.656,4.964,4
JY37-4,2995.829,198.47,237.929,2.658,20.899,17.114,5.005,4
JY37-4,3007.954,193.001,237.88,2.692,21.184,18.03,4.936,4
JY37-4,3015.704,195.874,233.103,2.721,20.619,19.374,3.907,4
JY37-4,3024.454,193.073,231.583,2.662,22.01,19.34,4.622,4
JY37-4,3033.454,195.973,240.958,2.684,22.744,12.511,4.255,4
JY37-4,3033.579,194.768,241.049,2.682,22.655,9.474,4.311,4
JY37-4,3033.704,195.451,241.415,2.683,22.584,6.153,4.326,4
JY37-4,3036.079,203.124,241.704,2.697,21.318,17.391,3.583,4
JY37-4,3036.204,199.997,241.075,2.691,21.596,19.104,3.494,4
JY37-4,3037.454,203.417,238.594,2.683,21.093,14.843,3.747,4
JY37-4,3037.579,202.461,238.313,2.683,21.22,19.427,3.888,4
JY37-4,3037.704,201.937,238.061,2.684,21.209,23.109,4.005,4
JY37-4,3037.829,202.047,237.806,2.684,21.037,24.327,4.079,4
JY37-4,3038.079,202.788,237.263,2.683,20.505,22.86,4.088,4
JY37-4,3038.204,203.2,236.967,2.681,20.32,22.014,4.059,4
JY37-4,3038.329,203.053,236.605,2.68,20.223,21.266,4.045,4
JY37-4,3038.454,201.82,236.127,2.68,20.161,20.596,4.079,4
JY37-4,3038.579,199.567,235.513,2.682,20.064,20.124,4.174,4
JY37-4,3040.329,202.595,236.901,2.706,18.688,19.73,3.68,4
JY37-4,3042.579,218.176,239.93,2.681,17.371,12.626,4.126,4
JY37-4,3042.704,212.969,240.549,2.68,17.523,14.528,4.032,4
JY37-4,3042.829,208.297,240.481,2.673,17.691,17.314,3.938,4
JY37-4,3042.954,209.844,239.771,2.667,17.802,20.031,3.954,4
JY37-4,3043.204,203.344,237.39,2.674,17.419,24.474,4.286,4
JY37-4,3043.329,192.179,236.083,2.675,16.975,25.835,4.248,4
JY37-4,3043.454,192.229,235.163,2.666,16.566,26.095,4.152,4
JY37-4,3044.079,217.294,236.54,2.659,17.058,4.33,4.073,4
JY37-4,3044.454,202.541,236.085,2.673,17.172,3.967,3.815,4
JY37-4,3045.829,194.825,232.495,2.671,13.703,13.226,3.839,4
JY37-4,3045.954,206.639,238.16,2.663,13.703,11.756,4.059,4
JY37-4,3053.579,207.508,237.78,2.66,19.496,18.303,3.904,4
JY37-4,3053.704,204.001,237.012,2.669,19.608,18.373,3.999,4
JY37-4,3053.829,201.883,237.153,2.672,19.666,18.546,4.027,4
JY37-4,3053.954,201.186,238.022,2.672,19.854,18.706,4.005,4
JY37-4,3054.079,201.253,239.331,2.671,20.223,18.773,3.958,4
JY37-4,3054.204,201.722,240.734,2.672,20.653,18.759,3.902,4
JY37-4,3054.329,202.058,241.917,2.677,21.001,18.707,3.863,4
JY37-4,3056.329,197.011,243.791,2.675,20.771,20.064,4.269,4
JY37-4,3056.954,196.591,240.466,2.693,21.522,33.309,4.377,4
JY37-4,3058.829,187.347,238.345,2.691,21.965,28.54,3.777,4
JY37-4,3058.954,189.343,239.293,2.684,21.846,21.973,3.774,4
JY37-4,3059.079,191.526,240.679,2.681,21.327,13.511,3.854,4
JY37-4,3059.204,193.173,241.406,2.684,20.673,8.1,4.022,4
JY37-4,3060.454,202.271,240.649,2.679,19.728,21.297,4.244,4
JY37-4,3061.579,201.153,240.736,2.685,17.105,6.442,4.058,4
JY37-4,3063.329,200.908,239.735,2.683,18.965,19.258,4.09,4
JY37-4,3063.454,201.212,239.514,2.666,19.009,19.649,4.055,4
JY37-4,3064.079,186.161,233.51,2.669,17.965,21.939,3.871,4
JY37-4,3064.204,184.659,233.128,2.686,18.027,22.6,3.736,4
JY37-4,3065.204,204.544,240.202,2.681,18.636,5.084,3.857,4
JY37-4,3067.704,234.118,249.494,2.646,18.287,20.491,4.552,4
JY37-4,3073.704,169.317,224.378,2.693,14.201,31.111,3.55,5
JY37-4,3073.829,161.404,221.755,2.718,13.914,32.331,3.438,5
JY37-4,3073.954,159.626,221.947,2.728,14.294,32.898,3.392,5
JY37-4,3074.079,163.978,225.067,2.718,15.166,32.433,3.406,5
JY37-4,3074.204,173.456,230.496,2.694,16.262,31.127,3.512,5
JY37-4,3075.579,284.104,240.847,2.67,19.599,10.742,4.433,4
JY37-4,3075.704,291.041,240.292,2.688,19.559,9.918,4.373,4
JY37-4,3075.829,286.127,240.727,2.694,19.624,10.733,4.283,4
JY37-4,3075.954,269.796,241.659,2.678,20.32,12.593,4.072,4
JY37-4,3077.329,217.811,251.517,2.677,21.997,14.294,3.832,4
JY37-4,3082.329,229.062,250.153,2.645,23.191,20.313,4.542,4
JY37-4,3082.454,229.863,251.059,2.646,23.094,25.158,4.543,4
JY37-4,3082.579,232.2,251.592,2.647,22.561,35.184,4.519,4
JY37-4,3085.329,201.145,236.244,2.67,17.857,15.898,4.331,4
JY37-4,3085.829,189.79,222.724,2.753,15.291,13.628,3.768,4
JY37-4,3085.954,199.579,227.28,2.721,17.146,11.559,3.686,4
JY37-4,3086.079,209.522,232.66,2.688,19.541,10.801,3.69,4
JY37-4,3086.204,216.908,237.521,2.667,21.613,11.315,3.816,4
JY37-4,3087.704,231.461,242.143,2.723,20.509,4.245,3.542,4
JY37-4,3087.829,232.817,241.515,2.735,20.39,4.085,3.503,4
JY37-4,3087.954,232.923,241.827,2.732,20.396,4.666,3.559,4
JY37-4,3089.829,198.263,230.997,2.688,18.055,18.523,3.661,4
JY37-4,3089.954,198.206,231.269,2.688,18.423,18.815,3.652,4
JY37-4,3091.204,216.991,240.183,2.66,21.546,15.43,4.3,4
JY37-4,3091.329,215.713,239.923,2.672,21.936,14.673,4.241,4
JY37-4,3091.454,212.619,239.976,2.681,21.938,13.872,4.092,4
JY37-4,3091.579,209.535,240.375,2.682,21.484,13.145,3.934,4
JY37-4,3091.704,209.505,240.386,2.679,20.936,13.137,3.932,4
JY37-4,3094.079,217.791,245.478,2.678,21.51,20.129,4.322,4
JY37-4,3094.704,211.271,239.677,2.715,21.934,9.386,3.58,4
JY37-4,3095.204,212.874,240.821,2.691,20.185,14.472,3.605,4
JY37-4,3095.329,210.152,238.509,2.687,19.443,16.403,3.621,4
JY37-4,3095.454,207.47,234.937,2.689,18.894,18.253,3.582,4
JY37-4,3095.579,205.153,231.104,2.694,18.414,20.061,3.497,4
JY37-4,3095.704,203.029,228.327,2.7,17.89,21.482,3.38,5
JY37-4,3095.954,201.835,229.496,2.704,17.732,21.431,3.136,5
JY37-4,3096.079,204.728,232.961,2.695,18.398,20.214,3.113,5
JY37-4,3099.579,234.234,241.437,2.66,18.644,23.856,4.047,4
JY37-4,3099.704,239.437,240.892,2.668,18.266,20.38,4.187,4
JY37-4,3099.829,241.839,241.087,2.687,18.158,14.503,4.258,4
JY37-4,3100.454,208.298,230.355,2.709,17.469,10.86,3.488,4
JY37-4,3100.579,202.564,224.799,2.711,15.968,12.665,3.242,5
JY37-4,3100.704,197.047,220.221,2.722,14.451,15.341,2.908,5
JY37-4,3100.829,194.872,217.768,2.731,13.444,18.796,2.496,5
JY37-4,3100.954,193.302,217.587,2.728,13.137,22.192,2.209,5
JY37-4,3101.079,192.308,219.125,2.71,13.41,24.659,2.224,5
JY37-4,3112.204,177.691,221.581,2.681,14.489,34.585,3.62,4
JY37-4,3112.454,179.397,221.691,2.685,14.075,33.856,3.621,4
JY37-4,3113.204,174.166,217.873,2.681,15.371,34.253,3.397,5
JY37-4,3115.079,187.434,225.132,2.659,15.142,31.063,3.922,4
JY37-4,3115.204,187.615,225.01,2.663,14.829,30.887,3.876,4
JY37-4,3121.454,186.481,209.509,2.7,13.987,32.979,2.929,5
JY37-4,3122.829,193.98,226.056,2.697,15.968,18.056,3.243,5
JY37-4,3124.079,194.867,215.206,2.691,15.681,29.109,3.681,4
JY37-4,3124.204,192.471,215.162,2.7,15.675,28.281,3.751,4
JY37-4,3124.329,190.382,216.271,2.7,15.389,28.238,3.796,4
JY37-4,3124.454,189.355,218.174,2.694,14.942,28.651,3.8,4
JY37-4,3124.579,189.047,220.217,2.687,14.627,28.851,3.799,4
JY37-4,3124.704,189.031,222.034,2.679,14.718,28.793,3.804,4
JY37-4,3124.829,189.882,223.475,2.672,15.081,28.453,3.798,4
JY37-4,3125.954,194.736,219.098,2.692,15.59,24.416,3.247,5
JY37-4,3126.079,194.316,219.243,2.689,15.337,25.047,3.179,5
JY37-4,3128.204,192.939,214.465,2.69,13.828,14.704,3.613,4
JY37-4,3128.329,194.551,216.637,2.689,14.12,14.85,3.693,4
JY37-4,3128.454,197.478,219.011,2.681,14.741,17.033,3.758,4
JY37-4,3135.079,170.878,203.957,2.685,16.548,41.505,3.092,5
JY37-4,3135.204,166.358,201.883,2.707,15.57,40.39,3.226,5
JY37-4,3135.329,163.009,202.021,2.72,14.906,39.187,3.341,5
JY37-4,3135.454,161.943,204.753,2.721,15.545,39.63,3.42,5
JY37-4,3135.579,163.402,209.703,2.714,16.672,42.257,3.479,5
